AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:47 Compatible with AeroDyn v13.0.
Polar "T1_Re0.060_M0.00_N9.0 360 V" on Foil "T1_Re0.060_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-4.40          Angle of attack for zero Cn for linear Cn curve (deg)
5.15098        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1674        Cn at stall value for positive angle of attack for linear Cn curve
-0.3815        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0232         Minimum CD value
     -9.00   -0.2211    0.1080
     -8.00   -0.1551    0.0997
     -7.50   -0.1640    0.0957
     -7.00   -0.1569    0.0898
     -6.50   -0.1490    0.0838
     -6.00   -0.1294    0.0776
     -5.50   -0.1148    0.0719
     -5.00   -0.0979    0.0666
     -4.50   -0.0815    0.0617
     -4.00    0.3160    0.0416
     -2.50    0.1642    0.0367
     -2.00    0.2262    0.0333
     -1.50    0.2823    0.0307
     -1.00    0.3364    0.0286
     -0.50    0.3895    0.0270
      0.00    0.4420    0.0257
      0.50    0.4935    0.0232
      1.00    0.5420    0.0237
      1.50    0.5898    0.0242
      2.00    0.6369    0.0247
      2.50    0.6828    0.0253
      3.00    0.7277    0.0259
      3.50    0.7720    0.0266
      4.00    0.8156    0.0273
      5.00    0.9002    0.0290
      5.50    0.9409    0.0300
      6.00    0.9804    0.0310
      6.50    1.0185    0.0321
      7.00    1.0550    0.0334
      7.50    1.0899    0.0347
      8.00    1.1229    0.0362
      8.50    1.1540    0.0379
      9.00    1.1828    0.0398
      9.50    1.2094    0.0419
     10.00    1.2333    0.0443
     10.50    1.2545    0.0470
     11.00    1.2726    0.0502
     11.50    1.2875    0.0538
     12.00    1.2987    0.0579
     12.50    1.3059    0.0628
     13.00    1.3089    0.0685
     13.50    1.3068    0.0752
     14.00    1.2989    0.0832
     14.50    1.2839    0.0927
     15.00    1.2598    0.1043
     15.50    1.2238    0.1188
     16.00    1.1832    0.1351
     16.50    1.1614    0.1479
     17.00    1.1552    0.1577
     17.50    1.1572    0.1656
     18.00    1.1623    0.1731
     18.50    1.1683    0.1805
     19.00    1.1737    0.1885
     19.50    1.1765    0.1980
     20.00    1.1703    0.2125
     21.00    1.1291    0.2078
     22.00    1.1223    0.2294
     23.00    1.1172    0.2518
     24.00    1.1133    0.2750
     25.00    1.1105    0.2989
     26.00    1.1084    0.3235
     27.00    1.1070    0.3487
     28.00    1.1059    0.3747
     29.00    1.1051    0.4012
     30.00    1.1044    0.4284
     31.00    1.1037    0.4561
     32.00    1.1029    0.4843
     33.00    1.1020    0.5130
     34.00    1.1007    0.5421
     35.00    1.0992    0.5717
     36.00    1.0972    0.6017
     37.00    1.0947    0.6320
     38.00    1.0918    0.6626
     39.00    1.0882    0.6935
     40.00    1.0841    0.7246
     41.00    1.0793    0.7559
     42.00    1.0739    0.7874
     43.00    1.0677    0.8190
     44.00    1.0608    0.8506
     45.00    1.0532    0.8823
     46.00    1.0448    0.9141
     47.00    1.0356    0.9457
     48.00    1.0256    0.9774
     49.00    1.0148    1.0089
     50.00    1.0032    1.0402
     51.00    0.9907    1.0714
     52.00    0.9775    1.1024
     53.00    0.9634    1.1330
     54.00    0.9485    1.1634
     55.00    0.9327    1.1935
     56.00    0.9162    1.2232
     57.00    0.8988    1.2525
     58.00    0.8807    1.2813
     59.00    0.8617    1.3097
     60.00    0.8420    1.3375
     61.00    0.8215    1.3648
     62.00    0.8002    1.3915
     63.00    0.7782    1.4177
     64.00    0.7555    1.4431
     65.00    0.7321    1.4680
     66.00    0.7081    1.4921
     67.00    0.6833    1.5154
     68.00    0.6580    1.5380
     69.00    0.6320    1.5599
     70.00    0.6055    1.5809
     71.00    0.5784    1.6011
     72.00    0.5508    1.6204
     73.00    0.5226    1.6388
     74.00    0.4941    1.6564
     75.00    0.4650    1.6730
     76.00    0.4356    1.6886
     77.00    0.4058    1.7033
     78.00    0.3756    1.7170
     79.00    0.3452    1.7297
     80.00    0.3145    1.7414
     81.00    0.2835    1.7520
     82.00    0.2523    1.7617
     83.00    0.2210    1.7702
     84.00    0.1895    1.7777
     85.00    0.1579    1.7841
     86.00    0.1263    1.7895
     87.00    0.0947    1.7938
     88.00    0.0630    1.7969
     89.00    0.0315    1.7990
     90.00    0.0000    1.8000
     91.00   -0.0314    1.7995
     92.00   -0.0628    1.7978
     93.00   -0.0941    1.7951
     94.00   -0.1253    1.7912
     95.00   -0.1563    1.7863
     96.00   -0.1871    1.7803
     97.00   -0.2177    1.7733
     98.00   -0.2481    1.7651
     99.00   -0.2781    1.7560
    100.00   -0.3078    1.7457
    101.00   -0.3371    1.7345
    102.00   -0.3661    1.7222
    103.00   -0.3945    1.7089
    104.00   -0.4225    1.6947
    105.00   -0.4500    1.6794
    106.00   -0.4769    1.6632
    107.00   -0.5033    1.6461
    108.00   -0.5290    1.6281
    109.00   -0.5541    1.6092
    110.00   -0.5785    1.5894
    111.00   -0.6022    1.5688
    112.00   -0.6252    1.5474
    113.00   -0.6474    1.5252
    114.00   -0.6688    1.5022
    115.00   -0.6894    1.4785
    116.00   -0.7092    1.4541
    117.00   -0.7281    1.4290
    118.00   -0.7461    1.4033
    119.00   -0.7632    1.3769
    120.00   -0.7794    1.3500
    121.00   -0.7947    1.3225
    122.00   -0.8089    1.2945
    123.00   -0.8222    1.2661
    124.00   -0.8345    1.2371
    125.00   -0.8457    1.2078
    126.00   -0.8560    1.1781
    127.00   -0.8651    1.1481
    128.00   -0.8733    1.1177
    129.00   -0.8803    1.0871
    130.00   -0.8863    1.0563
    131.00   -0.8912    1.0253
    132.00   -0.8951    0.9941
    133.00   -0.8978    0.9628
    134.00   -0.8995    0.9314
    135.00   -0.9000    0.9000
    136.00   -0.8995    0.8686
    137.00   -0.8978    0.8372
    138.00   -0.8951    0.8059
    139.00   -0.8912    0.7747
    140.00   -0.8863    0.7437
    141.00   -0.8803    0.7129
    142.00   -0.8733    0.6823
    143.00   -0.8651    0.6519
    144.00   -0.8560    0.6219
    145.00   -0.8457    0.5922
    146.00   -0.8345    0.5629
    147.00   -0.8222    0.5339
    148.00   -0.8089    0.5055
    149.00   -0.7947    0.4775
    150.00   -0.7794    0.4500
    151.00   -0.7632    0.4231
    152.00   -0.7461    0.3967
    153.00   -0.7281    0.3710
    154.00   -0.7092    0.3459
    155.00   -0.6894    0.3215
    156.00   -0.6688    0.2978
    157.00   -0.6474    0.2748
    158.00   -0.6252    0.2526
    159.00   -0.6022    0.2312
    160.00   -0.5785    0.2106
    161.00   -0.5541    0.1908
    162.00   -0.5290    0.1719
    163.00   -0.5033    0.1539
    164.00   -0.4769    0.1368
    165.00   -0.4500    0.1206
    166.00   -0.4225    0.1053
    167.00   -0.3945    0.0911
    168.00   -0.3661    0.0778
    169.00   -0.3371    0.0655
    170.00   -0.3078    0.0543
    171.00   -0.2781    0.0440
    172.00   -0.2481    0.0349
    173.00   -0.2177    0.0267
    174.00   -0.1871    0.0197
    175.00   -0.1563    0.0137
    176.00   -0.1253    0.0088
    177.00   -0.0941    0.0049
    178.00   -0.0628    0.0022
    179.00   -0.0314    0.0005
    180.00   -0.0000    0.0000
    180.00    0.0000    0.0000
