AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:47 Compatible with AeroDyn v13.0.
Polar "T1_Re0.050_M0.00_N9.0 360 V" on Foil "T1_Re0.050_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-4.85          Angle of attack for zero Cn for linear Cn curve (deg)
4.62678        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1705        Cn at stall value for positive angle of attack for linear Cn curve
-0.3637        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0250         Minimum CD value
     -9.00   -0.2447    0.1097
     -8.00   -0.1578    0.1021
     -7.50   -0.1607    0.0974
     -7.00   -0.1744    0.0935
     -6.50   -0.1592    0.0872
     -6.00   -0.1476    0.0813
     -5.00   -0.1250    0.0714
     -4.50    0.2800    0.0467
     -3.50    0.1539    0.0492
     -2.50    0.1419    0.0388
     -2.00    0.2009    0.0351
     -1.50    0.2581    0.0324
     -1.00    0.3129    0.0304
     -0.50    0.3679    0.0289
      0.00    0.4198    0.0274
      0.50    0.4699    0.0250
      1.00    0.5176    0.0255
      1.50    0.5640    0.0260
      2.00    0.6095    0.0266
      2.50    0.6543    0.0273
      3.00    0.6986    0.0280
      3.50    0.7423    0.0287
      4.00    0.7851    0.0296
      4.50    0.8271    0.0305
      5.00    0.8680    0.0315
      5.50    0.9078    0.0326
      6.00    0.9462    0.0337
      6.50    0.9833    0.0350
      7.00    1.0188    0.0365
      7.50    1.0526    0.0380
      8.00    1.0845    0.0397
      8.50    1.1144    0.0417
      9.00    1.1421    0.0438
      9.50    1.1673    0.0463
     10.00    1.1899    0.0490
     10.50    1.2096    0.0521
     11.00    1.2261    0.0557
     11.50    1.2390    0.0599
     12.00    1.2479    0.0647
     12.50    1.2524    0.0703
     13.00    1.2516    0.0770
     13.50    1.2444    0.0850
     14.00    1.2285    0.0949
     14.50    1.2005    0.1076
     15.00    1.1591    0.1237
     15.50    1.1280    0.1384
     16.00    1.1175    0.1490
     16.50    1.1174    0.1575
     17.00    1.1223    0.1648
     17.50    1.1297    0.1718
     18.00    1.1383    0.1786
     18.50    1.1472    0.1856
     19.00    1.1554    0.1931
     19.50    1.1619    0.2018
     20.00    1.1635    0.2136
     21.00    1.0838    0.2162
     22.00    1.0796    0.2377
     23.00    1.0768    0.2600
     24.00    1.0751    0.2831
     25.00    1.0743    0.3070
     26.00    1.0741    0.3315
     27.00    1.0744    0.3567
     28.00    1.0750    0.3826
     29.00    1.0757    0.4090
     30.00    1.0765    0.4361
     31.00    1.0771    0.4637
     32.00    1.0777    0.4919
     33.00    1.0779    0.5205
     34.00    1.0779    0.5496
     35.00    1.0774    0.5790
     36.00    1.0764    0.6089
     37.00    1.0750    0.6391
     38.00    1.0730    0.6696
     39.00    1.0704    0.7004
     40.00    1.0671    0.7314
     41.00    1.0632    0.7626
     42.00    1.0585    0.7940
     43.00    1.0531    0.8255
     44.00    1.0470    0.8571
     45.00    1.0400    0.8887
     46.00    1.0323    0.9203
     47.00    1.0237    0.9518
     48.00    1.0144    0.9833
     49.00    1.0042    1.0147
     50.00    0.9931    1.0460
     51.00    0.9812    1.0770
     52.00    0.9685    1.1079
     53.00    0.9549    1.1384
     54.00    0.9405    1.1687
     55.00    0.9253    1.1986
     56.00    0.9092    1.2282
     57.00    0.8922    1.2573
     58.00    0.8745    1.2860
     59.00    0.8559    1.3143
     60.00    0.8366    1.3420
     61.00    0.8165    1.3691
     62.00    0.7956    1.3957
     63.00    0.7739    1.4217
     64.00    0.7515    1.4471
     65.00    0.7285    1.4717
     66.00    0.7047    1.4957
     67.00    0.6802    1.5189
     68.00    0.6552    1.5414
     69.00    0.6295    1.5631
     70.00    0.6032    1.5840
     71.00    0.5763    1.6040
     72.00    0.5489    1.6232
     73.00    0.5210    1.6414
     74.00    0.4926    1.6588
     75.00    0.4637    1.6753
     76.00    0.4345    1.6908
     77.00    0.4048    1.7053
     78.00    0.3748    1.7189
     79.00    0.3445    1.7314
     80.00    0.3139    1.7429
     81.00    0.2830    1.7534
     82.00    0.2519    1.7629
     83.00    0.2207    1.7713
     84.00    0.1893    1.7787
     85.00    0.1578    1.7849
     86.00    0.1262    1.7901
     87.00    0.0946    1.7942
     88.00    0.0630    1.7972
     89.00    0.0315    1.7992
     90.00    0.0000    1.8000
     91.00   -0.0314    1.7995
     92.00   -0.0628    1.7978
     93.00   -0.0941    1.7951
     94.00   -0.1253    1.7912
     95.00   -0.1563    1.7863
     96.00   -0.1871    1.7803
     97.00   -0.2177    1.7733
     98.00   -0.2481    1.7651
     99.00   -0.2781    1.7560
    100.00   -0.3078    1.7457
    101.00   -0.3371    1.7345
    102.00   -0.3661    1.7222
    103.00   -0.3945    1.7089
    104.00   -0.4225    1.6947
    105.00   -0.4500    1.6794
    106.00   -0.4769    1.6632
    107.00   -0.5033    1.6461
    108.00   -0.5290    1.6281
    109.00   -0.5541    1.6092
    110.00   -0.5785    1.5894
    111.00   -0.6022    1.5688
    112.00   -0.6252    1.5474
    113.00   -0.6474    1.5252
    114.00   -0.6688    1.5022
    115.00   -0.6894    1.4785
    116.00   -0.7092    1.4541
    117.00   -0.7281    1.4290
    118.00   -0.7461    1.4033
    119.00   -0.7632    1.3769
    120.00   -0.7794    1.3500
    121.00   -0.7947    1.3225
    122.00   -0.8089    1.2945
    123.00   -0.8222    1.2661
    124.00   -0.8345    1.2371
    125.00   -0.8457    1.2078
    126.00   -0.8560    1.1781
    127.00   -0.8651    1.1481
    128.00   -0.8733    1.1177
    129.00   -0.8803    1.0871
    130.00   -0.8863    1.0563
    131.00   -0.8912    1.0253
    132.00   -0.8951    0.9941
    133.00   -0.8978    0.9628
    134.00   -0.8995    0.9314
    135.00   -0.9000    0.9000
    136.00   -0.8995    0.8686
    137.00   -0.8978    0.8372
    138.00   -0.8951    0.8059
    139.00   -0.8912    0.7747
    140.00   -0.8863    0.7437
    141.00   -0.8803    0.7129
    142.00   -0.8733    0.6823
    143.00   -0.8651    0.6519
    144.00   -0.8560    0.6219
    145.00   -0.8457    0.5922
    146.00   -0.8345    0.5629
    147.00   -0.8222    0.5339
    148.00   -0.8089    0.5055
    149.00   -0.7947    0.4775
    150.00   -0.7794    0.4500
    151.00   -0.7632    0.4231
    152.00   -0.7461    0.3967
    153.00   -0.7281    0.3710
    154.00   -0.7092    0.3459
    155.00   -0.6894    0.3215
    156.00   -0.6688    0.2978
    157.00   -0.6474    0.2748
    158.00   -0.6252    0.2526
    159.00   -0.6022    0.2312
    160.00   -0.5785    0.2106
    161.00   -0.5541    0.1908
    162.00   -0.5290    0.1719
    163.00   -0.5033    0.1539
    164.00   -0.4769    0.1368
    165.00   -0.4500    0.1206
    166.00   -0.4225    0.1053
    167.00   -0.3945    0.0911
    168.00   -0.3661    0.0778
    169.00   -0.3371    0.0655
    170.00   -0.3078    0.0543
    171.00   -0.2781    0.0440
    172.00   -0.2481    0.0349
    173.00   -0.2177    0.0267
    174.00   -0.1871    0.0197
    175.00   -0.1563    0.0137
    176.00   -0.1253    0.0088
    177.00   -0.0941    0.0049
    178.00   -0.0628    0.0022
    179.00   -0.0314    0.0005
    180.00   -0.0000    0.0000
    180.00    0.0000    0.0000
