AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:46 Compatible with AeroDyn v13.0.
Polar "T1_Re0.010_M0.00_N9.0 360 V" on Foil "T1_Re0.010_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-8.11          Angle of attack for zero Cn for linear Cn curve (deg)
3.55192        Cn slope for zero lift for linear Cn curve (1/rad)
0.0271         Cn at stall value for positive angle of attack for linear Cn curve
-0.3363        Cn at stall value for negative angle of attack for linear Cn curve
-0.50          Angle of attack for minimum CD (deg)
0.0445         Minimum CD value
     -9.00   -0.3227    0.1124
     -8.00    0.0408    0.0952
     -7.50    0.0320    0.0934
     -7.00   -0.0361    0.0969
     -6.50   -0.0768    0.0965
     -6.00   -0.1077    0.0945
     -5.50   -0.1409    0.0922
     -5.00   -0.1739    0.0893
     -4.50   -0.2015    0.0856
     -4.00   -0.2207    0.0811
     -3.50   -0.2262    0.0760
     -3.00   -0.2046    0.0699
     -2.50   -0.1582    0.0637
     -2.00   -0.0972    0.0580
     -1.50   -0.0321    0.0531
     -1.00    0.0267    0.0487
     -0.50    0.1810    0.0445
      0.00    0.2508    0.0455
      0.50    0.2968    0.0464
      1.00    0.3395    0.0474
      1.50    0.3806    0.0485
      2.00    0.4204    0.0498
      2.50    0.4587    0.0513
      3.00    0.4955    0.0529
      3.50    0.5306    0.0548
      4.00    0.5637    0.0570
      4.50    0.5944    0.0594
      5.00    0.6223    0.0623
      5.50    0.6467    0.0657
      6.00    0.6665    0.0698
      6.50    0.6799    0.0751
      7.00    0.6887    0.0814
      7.50    0.6952    0.0880
      8.00    0.7010    0.0946
      8.50    0.7075    0.1010
      9.00    0.7156    0.1072
      9.50    0.7257    0.1132
     10.00    0.7381    0.1191
     10.50    0.7525    0.1248
     11.00    0.7682    0.1304
     11.50    0.7849    0.1359
     12.00    0.8023    0.1413
     12.50    0.8201    0.1466
     13.00    0.8382    0.1518
     13.50    0.8566    0.1570
     14.00    0.8752    0.1621
     14.50    0.8938    0.1671
     15.00    0.9126    0.1721
     15.50    0.9314    0.1771
     16.00    0.9502    0.1821
     16.50    0.9690    0.1871
     17.00    0.9876    0.1921
     17.50    1.0061    0.1971
     18.00    1.0244    0.2023
     18.50    1.0425    0.2076
     19.00    1.0603    0.2132
     19.50    1.0778    0.2191
     20.00    1.0949    0.2254
     21.00    1.0887    0.2324
     22.00    1.0842    0.2538
     23.00    1.0812    0.2760
     24.00    1.0793    0.2990
     25.00    1.0782    0.3227
     26.00    1.0778    0.3471
     27.00    1.0779    0.3722
     28.00    1.0783    0.3979
     29.00    1.0789    0.4242
     30.00    1.0795    0.4511
     31.00    1.0800    0.4786
     32.00    1.0804    0.5066
     33.00    1.0805    0.5350
     34.00    1.0803    0.5639
     35.00    1.0797    0.5932
     36.00    1.0787    0.6229
     37.00    1.0771    0.6530
     38.00    1.0750    0.6833
     39.00    1.0723    0.7139
     40.00    1.0689    0.7447
     41.00    1.0649    0.7757
     42.00    1.0602    0.8069
     43.00    1.0547    0.8382
     44.00    1.0485    0.8695
     45.00    1.0414    0.9009
     46.00    1.0336    0.9323
     47.00    1.0250    0.9637
     48.00    1.0156    0.9949
     49.00    1.0053    1.0261
     50.00    0.9942    1.0571
     51.00    0.9823    1.0879
     52.00    0.9695    1.1185
     53.00    0.9558    1.1489
     54.00    0.9414    1.1789
     55.00    0.9261    1.2086
     56.00    0.9099    1.2379
     57.00    0.8929    1.2668
     58.00    0.8752    1.2952
     59.00    0.8566    1.3232
     60.00    0.8372    1.3506
     61.00    0.8170    1.3776
     62.00    0.7961    1.4039
     63.00    0.7744    1.4296
     64.00    0.7520    1.4547
     65.00    0.7289    1.4791
     66.00    0.7051    1.5027
     67.00    0.6806    1.5257
     68.00    0.6555    1.5479
     69.00    0.6297    1.5693
     70.00    0.6034    1.5899
     71.00    0.5765    1.6096
     72.00    0.5491    1.6285
     73.00    0.5212    1.6465
     74.00    0.4927    1.6636
     75.00    0.4639    1.6798
     76.00    0.4346    1.6950
     77.00    0.4049    1.7092
     78.00    0.3749    1.7225
     79.00    0.3446    1.7347
     80.00    0.3139    1.7459
     81.00    0.2831    1.7562
     82.00    0.2520    1.7653
     83.00    0.2207    1.7734
     84.00    0.1893    1.7805
     85.00    0.1578    1.7864
     86.00    0.1262    1.7913
     87.00    0.0946    1.7951
     88.00    0.0630    1.7979
     89.00    0.0315    1.7995
     90.00    0.0000    1.8000
     91.00   -0.0314    1.7995
     92.00   -0.0628    1.7978
     93.00   -0.0941    1.7951
     94.00   -0.1253    1.7912
     95.00   -0.1563    1.7863
     96.00   -0.1871    1.7803
     97.00   -0.2177    1.7733
     98.00   -0.2481    1.7651
     99.00   -0.2781    1.7560
    100.00   -0.3078    1.7457
    101.00   -0.3371    1.7345
    102.00   -0.3661    1.7222
    103.00   -0.3945    1.7089
    104.00   -0.4225    1.6947
    105.00   -0.4500    1.6794
    106.00   -0.4769    1.6632
    107.00   -0.5033    1.6461
    108.00   -0.5290    1.6281
    109.00   -0.5541    1.6092
    110.00   -0.5785    1.5894
    111.00   -0.6022    1.5688
    112.00   -0.6252    1.5474
    113.00   -0.6474    1.5252
    114.00   -0.6688    1.5022
    115.00   -0.6894    1.4785
    116.00   -0.7092    1.4541
    117.00   -0.7281    1.4290
    118.00   -0.7461    1.4033
    119.00   -0.7632    1.3769
    120.00   -0.7794    1.3500
    121.00   -0.7947    1.3225
    122.00   -0.8089    1.2945
    123.00   -0.8222    1.2661
    124.00   -0.8345    1.2371
    125.00   -0.8457    1.2078
    126.00   -0.8560    1.1781
    127.00   -0.8651    1.1481
    128.00   -0.8733    1.1177
    129.00   -0.8803    1.0871
    130.00   -0.8863    1.0563
    131.00   -0.8912    1.0253
    132.00   -0.8951    0.9941
    133.00   -0.8978    0.9628
    134.00   -0.8995    0.9314
    135.00   -0.9000    0.9000
    136.00   -0.8995    0.8686
    137.00   -0.8978    0.8372
    138.00   -0.8951    0.8059
    139.00   -0.8912    0.7747
    140.00   -0.8863    0.7437
    141.00   -0.8803    0.7129
    142.00   -0.8733    0.6823
    143.00   -0.8651    0.6519
    144.00   -0.8560    0.6219
    145.00   -0.8457    0.5922
    146.00   -0.8345    0.5629
    147.00   -0.8222    0.5339
    148.00   -0.8089    0.5055
    149.00   -0.7947    0.4775
    150.00   -0.7794    0.4500
    151.00   -0.7632    0.4231
    152.00   -0.7461    0.3967
    153.00   -0.7281    0.3710
    154.00   -0.7092    0.3459
    155.00   -0.6894    0.3215
    156.00   -0.6688    0.2978
    157.00   -0.6474    0.2748
    158.00   -0.6252    0.2526
    159.00   -0.6022    0.2312
    160.00   -0.5785    0.2106
    161.00   -0.5541    0.1908
    162.00   -0.5290    0.1719
    163.00   -0.5033    0.1539
    164.00   -0.4769    0.1368
    165.00   -0.4500    0.1206
    166.00   -0.4225    0.1053
    167.00   -0.3945    0.0911
    168.00   -0.3661    0.0778
    169.00   -0.3371    0.0655
    170.00   -0.3078    0.0543
    171.00   -0.2781    0.0440
    172.00   -0.2481    0.0349
    173.00   -0.2177    0.0267
    174.00   -0.1871    0.0197
    175.00   -0.1563    0.0137
    176.00   -0.1253    0.0088
    177.00   -0.0941    0.0049
    178.00   -0.0628    0.0022
    179.00   -0.0314    0.0005
    180.00   -0.0000    0.0000
    180.00    0.0000    0.0000
