AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:47 Compatible with AeroDyn v13.0.
Polar "T1_Re0.100_M0.00_N9.0 360 V" on Foil "T1_Re0.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
14.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-4.86          Angle of attack for zero Cn for linear Cn curve (deg)
4.42821        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1250        Cn at stall value for positive angle of attack for linear Cn curve
-0.4134        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0190         Minimum CD value
     -9.00   -0.1589    0.0999
     -8.00   -0.1133    0.0918
     -7.50   -0.1097    0.0866
     -7.00   -0.1128    0.0805
     -6.50   -0.0892    0.0743
     -6.00   -0.0698    0.0673
     -5.50   -0.0412    0.0613
     -5.00   -0.0101    0.0554
     -4.50    0.0251    0.0502
     -4.00    0.0655    0.0455
     -2.50    0.2370    0.0310
     -2.00    0.2941    0.0276
     -1.50    0.3491    0.0253
     -1.00    0.4026    0.0237
     -0.50    0.4539    0.0224
      0.00    0.5037    0.0214
      0.50    0.5571    0.0190
      1.00    0.6061    0.0193
      1.50    0.6547    0.0197
      2.00    0.7028    0.0202
      2.50    0.7503    0.0206
      3.00    0.7972    0.0211
      3.50    0.8432    0.0217
      4.00    0.8883    0.0223
      4.50    0.9316    0.0229
      5.00    0.9735    0.0235
      5.50    1.0149    0.0242
      6.00    1.0554    0.0250
      6.50    1.0950    0.0259
      7.00    1.1335    0.0268
      7.50    1.1708    0.0278
      8.00    1.2067    0.0289
      8.50    1.2410    0.0301
      9.00    1.2738    0.0314
      9.50    1.3048    0.0328
     10.00    1.3339    0.0345
     10.50    1.3609    0.0363
     11.00    1.3856    0.0383
     11.50    1.4080    0.0406
     12.00    1.4277    0.0432
     12.50    1.4445    0.0462
     13.00    1.4581    0.0496
     13.50    1.4682    0.0536
     14.00    1.4746    0.0582
     14.50    1.4769    0.0636
     15.00    1.4740    0.0700
     15.50    1.4654    0.0776
     16.00    1.4497    0.0866
     16.50    1.4261    0.0973
     17.00    1.3962    0.1097
     17.50    1.3622    0.1233
     18.00    1.3257    0.1380
     18.50    1.2947    0.1522
     19.00    1.2770    0.1640
     19.50    1.2658    0.1749
     20.00    1.1615    0.2193
     21.00    1.2782    0.1817
     22.00    1.2631    0.2035
     23.00    1.2502    0.2261
     24.00    1.2391    0.2494
     25.00    1.2297    0.2735
     26.00    1.2214    0.2983
     27.00    1.2142    0.3238
     28.00    1.2077    0.3500
     29.00    1.2018    0.3768
     30.00    1.1963    0.4042
     31.00    1.1912    0.4321
     32.00    1.1861    0.4606
     33.00    1.1811    0.4895
     34.00    1.1761    0.5190
     35.00    1.1709    0.5488
     36.00    1.1655    0.5791
     37.00    1.1597    0.6096
     38.00    1.1536    0.6406
     39.00    1.1471    0.6717
     40.00    1.1401    0.7032
     41.00    1.1326    0.7348
     42.00    1.1245    0.7666
     43.00    1.1158    0.7985
     44.00    1.1065    0.8305
     45.00    1.0965    0.8626
     46.00    1.0859    0.8946
     47.00    1.0746    0.9267
     48.00    1.0625    0.9587
     49.00    1.0498    0.9905
     50.00    1.0362    1.0223
     51.00    1.0220    1.0538
     52.00    1.0070    1.0851
     53.00    0.9912    1.1162
     54.00    0.9747    1.1470
     55.00    0.9574    1.1775
     56.00    0.9393    1.2075
     57.00    0.9205    1.2372
     58.00    0.9010    1.2665
     59.00    0.8807    1.2953
     60.00    0.8597    1.3235
     61.00    0.8379    1.3513
     62.00    0.8155    1.3784
     63.00    0.7924    1.4050
     64.00    0.7686    1.4309
     65.00    0.7442    1.4561
     66.00    0.7192    1.4807
     67.00    0.6935    1.5045
     68.00    0.6673    1.5276
     69.00    0.6405    1.5499
     70.00    0.6131    1.5713
     71.00    0.5853    1.5920
     72.00    0.5569    1.6118
     73.00    0.5281    1.6307
     74.00    0.4989    1.6487
     75.00    0.4693    1.6657
     76.00    0.4393    1.6818
     77.00    0.4090    1.6970
     78.00    0.3783    1.7112
     79.00    0.3475    1.7244
     80.00    0.3163    1.7365
     81.00    0.2850    1.7477
     82.00    0.2535    1.7578
     83.00    0.2219    1.7668
     84.00    0.1902    1.7748
     85.00    0.1584    1.7817
     86.00    0.1266    1.7875
     87.00    0.0948    1.7923
     88.00    0.0631    1.7960
     89.00    0.0315    1.7985
     90.00    0.0000    1.8000
     91.00   -0.0314    1.7995
     92.00   -0.0628    1.7978
     93.00   -0.0941    1.7951
     94.00   -0.1253    1.7912
     95.00   -0.1563    1.7863
     96.00   -0.1871    1.7803
     97.00   -0.2177    1.7733
     98.00   -0.2481    1.7651
     99.00   -0.2781    1.7560
    100.00   -0.3078    1.7457
    101.00   -0.3371    1.7345
    102.00   -0.3661    1.7222
    103.00   -0.3945    1.7089
    104.00   -0.4225    1.6947
    105.00   -0.4500    1.6794
    106.00   -0.4769    1.6632
    107.00   -0.5033    1.6461
    108.00   -0.5290    1.6281
    109.00   -0.5541    1.6092
    110.00   -0.5785    1.5894
    111.00   -0.6022    1.5688
    112.00   -0.6252    1.5474
    113.00   -0.6474    1.5252
    114.00   -0.6688    1.5022
    115.00   -0.6894    1.4785
    116.00   -0.7092    1.4541
    117.00   -0.7281    1.4290
    118.00   -0.7461    1.4033
    119.00   -0.7632    1.3769
    120.00   -0.7794    1.3500
    121.00   -0.7947    1.3225
    122.00   -0.8089    1.2945
    123.00   -0.8222    1.2661
    124.00   -0.8345    1.2371
    125.00   -0.8457    1.2078
    126.00   -0.8560    1.1781
    127.00   -0.8651    1.1481
    128.00   -0.8733    1.1177
    129.00   -0.8803    1.0871
    130.00   -0.8863    1.0563
    131.00   -0.8912    1.0253
    132.00   -0.8951    0.9941
    133.00   -0.8978    0.9628
    134.00   -0.8995    0.9314
    135.00   -0.9000    0.9000
    136.00   -0.8995    0.8686
    137.00   -0.8978    0.8372
    138.00   -0.8951    0.8059
    139.00   -0.8912    0.7747
    140.00   -0.8863    0.7437
    141.00   -0.8803    0.7129
    142.00   -0.8733    0.6823
    143.00   -0.8651    0.6519
    144.00   -0.8560    0.6219
    145.00   -0.8457    0.5922
    146.00   -0.8345    0.5629
    147.00   -0.8222    0.5339
    148.00   -0.8089    0.5055
    149.00   -0.7947    0.4775
    150.00   -0.7794    0.4500
    151.00   -0.7632    0.4231
    152.00   -0.7461    0.3967
    153.00   -0.7281    0.3710
    154.00   -0.7092    0.3459
    155.00   -0.6894    0.3215
    156.00   -0.6688    0.2978
    157.00   -0.6474    0.2748
    158.00   -0.6252    0.2526
    159.00   -0.6022    0.2312
    160.00   -0.5785    0.2106
    161.00   -0.5541    0.1908
    162.00   -0.5290    0.1719
    163.00   -0.5033    0.1539
    164.00   -0.4769    0.1368
    165.00   -0.4500    0.1206
    166.00   -0.4225    0.1053
    167.00   -0.3945    0.0911
    168.00   -0.3661    0.0778
    169.00   -0.3371    0.0655
    170.00   -0.3078    0.0543
    171.00   -0.2781    0.0440
    172.00   -0.2481    0.0349
    173.00   -0.2177    0.0267
    174.00   -0.1871    0.0197
    175.00   -0.1563    0.0137
    176.00   -0.1253    0.0088
    177.00   -0.0941    0.0049
    178.00   -0.0628    0.0022
    179.00   -0.0314    0.0005
    180.00   -0.0000    0.0000
    180.00    0.0000    0.0000
