AeroDyn airfoil file Created with QBlade v0.963 64bit on 02.02.2021 at 23:09:47 Compatible with AeroDyn v13.0.
Polar "T1_Re0.080_M0.00_N9.0 360 V" on Foil "T1_Re0.080_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-4.37          Angle of attack for zero Cn for linear Cn curve (deg)
5.05827        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1356        Cn at stall value for positive angle of attack for linear Cn curve
-0.4016        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0206         Minimum CD value
     -9.00   -0.1979    0.1060
     -8.00   -0.1574    0.0979
     -7.50   -0.1250    0.0896
     -7.00   -0.1366    0.0854
     -6.50   -0.1113    0.0781
     -6.00   -0.0955    0.0719
     -5.50   -0.0724    0.0662
     -5.00   -0.0458    0.0598
     -4.50   -0.0145    0.0545
     -2.00    0.2680    0.0300
     -1.50    0.3240    0.0276
     -1.00    0.3779    0.0256
     -0.50    0.4303    0.0242
      0.00    0.4816    0.0230
      0.50    0.5351    0.0206
      1.00    0.5843    0.0210
      1.50    0.6330    0.0214
      2.00    0.6811    0.0219
      2.50    0.7284    0.0224
      3.00    0.7751    0.0230
      3.50    0.8207    0.0236
      4.00    0.8649    0.0242
      4.50    0.9075    0.0248
      5.00    0.9494    0.0256
      5.50    0.9905    0.0264
      6.00    1.0306    0.0272
      7.00    1.1072    0.0292
      7.50    1.1434    0.0303
      8.00    1.1781    0.0316
      8.50    1.2112    0.0329
      9.00    1.2423    0.0344
      9.50    1.2715    0.0361
     10.00    1.2984    0.0380
     10.50    1.3230    0.0401
     11.00    1.3450    0.0425
     11.50    1.3642    0.0452
     12.00    1.3802    0.0484
     12.50    1.3926    0.0521
     13.00    1.4011    0.0564
     13.50    1.4054    0.0614
     14.00    1.4047    0.0674
     14.50    1.3981    0.0746
     15.00    1.3855    0.0831
     15.50    1.3667    0.0931
     16.00    1.3412    0.1047
     16.50    1.3081    0.1182
     17.00    1.2688    0.1336
     17.50    1.2369    0.1483
     18.00    1.2218    0.1597
     18.50    1.2174    0.1690
     19.00    1.2161    0.1780
     19.50    1.2100    0.1890
     20.00    1.1760    0.2128
     21.00    1.2008    0.1943
     22.00    1.1900    0.2160
     23.00    1.1811    0.2385
     24.00    1.1738    0.2617
     25.00    1.1678    0.2857
     26.00    1.1627    0.3104
     27.00    1.1585    0.3358
     28.00    1.1548    0.3619
     29.00    1.1516    0.3885
     30.00    1.1486    0.4158
     31.00    1.1457    0.4436
     32.00    1.1429    0.4720
     33.00    1.1400    0.5008
     34.00    1.1369    0.5301
     35.00    1.1336    0.5598
     36.00    1.1300    0.5899
     37.00    1.1260    0.6204
     38.00    1.1215    0.6512
     39.00    1.1165    0.6822
     40.00    1.1110    0.7135
     41.00    1.1049    0.7450
     42.00    1.0982    0.7766
     43.00    1.0908    0.8083
     44.00    1.0828    0.8402
     45.00    1.0740    0.8721
     46.00    1.0645    0.9040
     47.00    1.0543    0.9359
     48.00    1.0433    0.9677
     49.00    1.0316    0.9994
     50.00    1.0191    1.0309
     51.00    1.0057    1.0623
     52.00    0.9916    1.0934
     53.00    0.9767    1.1243
     54.00    0.9610    1.1549
     55.00    0.9446    1.1852
     56.00    0.9273    1.2151
     57.00    0.9092    1.2446
     58.00    0.8904    1.2736
     59.00    0.8708    1.3022
     60.00    0.8505    1.3303
     61.00    0.8294    1.3578
     62.00    0.8076    1.3847
     63.00    0.7850    1.4111
     64.00    0.7618    1.4368
     65.00    0.7379    1.4618
     66.00    0.7134    1.4862
     67.00    0.6882    1.5098
     68.00    0.6624    1.5326
     69.00    0.6361    1.5547
     70.00    0.6091    1.5759
     71.00    0.5817    1.5964
     72.00    0.5537    1.6159
     73.00    0.5253    1.6346
     74.00    0.4964    1.6524
     75.00    0.4671    1.6692
     76.00    0.4374    1.6851
     77.00    0.4073    1.7000
     78.00    0.3769    1.7140
     79.00    0.3463    1.7269
     80.00    0.3154    1.7389
     81.00    0.2842    1.7498
     82.00    0.2529    1.7596
     83.00    0.2214    1.7685
     84.00    0.1898    1.7762
     85.00    0.1582    1.7829
     86.00    0.1265    1.7885
     87.00    0.0948    1.7930
     88.00    0.0631    1.7964
     89.00    0.0315    1.7988
     90.00    0.0000    1.8000
     91.00   -0.0314    1.7995
     92.00   -0.0628    1.7978
     93.00   -0.0941    1.7951
     94.00   -0.1253    1.7912
     95.00   -0.1563    1.7863
     96.00   -0.1871    1.7803
     97.00   -0.2177    1.7733
     98.00   -0.2481    1.7651
     99.00   -0.2781    1.7560
    100.00   -0.3078    1.7457
    101.00   -0.3371    1.7345
    102.00   -0.3661    1.7222
    103.00   -0.3945    1.7089
    104.00   -0.4225    1.6947
    105.00   -0.4500    1.6794
    106.00   -0.4769    1.6632
    107.00   -0.5033    1.6461
    108.00   -0.5290    1.6281
    109.00   -0.5541    1.6092
    110.00   -0.5785    1.5894
    111.00   -0.6022    1.5688
    112.00   -0.6252    1.5474
    113.00   -0.6474    1.5252
    114.00   -0.6688    1.5022
    115.00   -0.6894    1.4785
    116.00   -0.7092    1.4541
    117.00   -0.7281    1.4290
    118.00   -0.7461    1.4033
    119.00   -0.7632    1.3769
    120.00   -0.7794    1.3500
    121.00   -0.7947    1.3225
    122.00   -0.8089    1.2945
    123.00   -0.8222    1.2661
    124.00   -0.8345    1.2371
    125.00   -0.8457    1.2078
    126.00   -0.8560    1.1781
    127.00   -0.8651    1.1481
    128.00   -0.8733    1.1177
    129.00   -0.8803    1.0871
    130.00   -0.8863    1.0563
    131.00   -0.8912    1.0253
    132.00   -0.8951    0.9941
    133.00   -0.8978    0.9628
    134.00   -0.8995    0.9314
    135.00   -0.9000    0.9000
    136.00   -0.8995    0.8686
    137.00   -0.8978    0.8372
    138.00   -0.8951    0.8059
    139.00   -0.8912    0.7747
    140.00   -0.8863    0.7437
    141.00   -0.8803    0.7129
    142.00   -0.8733    0.6823
    143.00   -0.8651    0.6519
    144.00   -0.8560    0.6219
    145.00   -0.8457    0.5922
    146.00   -0.8345    0.5629
    147.00   -0.8222    0.5339
    148.00   -0.8089    0.5055
    149.00   -0.7947    0.4775
    150.00   -0.7794    0.4500
    151.00   -0.7632    0.4231
    152.00   -0.7461    0.3967
    153.00   -0.7281    0.3710
    154.00   -0.7092    0.3459
    155.00   -0.6894    0.3215
    156.00   -0.6688    0.2978
    157.00   -0.6474    0.2748
    158.00   -0.6252    0.2526
    159.00   -0.6022    0.2312
    160.00   -0.5785    0.2106
    161.00   -0.5541    0.1908
    162.00   -0.5290    0.1719
    163.00   -0.5033    0.1539
    164.00   -0.4769    0.1368
    165.00   -0.4500    0.1206
    166.00   -0.4225    0.1053
    167.00   -0.3945    0.0911
    168.00   -0.3661    0.0778
    169.00   -0.3371    0.0655
    170.00   -0.3078    0.0543
    171.00   -0.2781    0.0440
    172.00   -0.2481    0.0349
    173.00   -0.2177    0.0267
    174.00   -0.1871    0.0197
    175.00   -0.1563    0.0137
    176.00   -0.1253    0.0088
    177.00   -0.0941    0.0049
    178.00   -0.0628    0.0022
    179.00   -0.0314    0.0005
    180.00   -0.0000    0.0000
    180.00    0.0000    0.0000
