AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.02.2021 at 08:58:07 Compatible with AeroDyn v13.0.
Polar "T1_Re0.130_M0.00_N9.0" on Foil "CH10 (smoothed)" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.90          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
8.37341        Cn slope for zero lift for linear Cn curve (1/rad)
0.2484         Cn at stall value for positive angle of attack for linear Cn curve
0.2222         Cn at stall value for negative angle of attack for linear Cn curve
0.30           Angle of attack for minimum CD (deg)
0.0309         Minimum CD value
      4.20    1.1835    0.0394
      4.30    1.1895    0.0398
      4.40    1.1955    0.0403
      4.50    1.2015    0.0407
      4.60    1.2074    0.0411
      4.70    1.2132    0.0415
      4.80    1.2190    0.0420
      4.90    1.2248    0.0424
      5.00    1.2306    0.0429
      5.10    1.2362    0.0433
      5.20    1.2419    0.0438
      5.30    1.2476    0.0442
      5.40    1.2532    0.0447
      5.50    1.2587    0.0452
      5.60    1.2643    0.0457
      5.70    1.2697    0.0461
      5.80    1.2752    0.0466
      5.90    1.2806    0.0471
      6.00    1.2860    0.0476
      6.10    1.2913    0.0481
      6.20    1.2966    0.0486
      6.30    1.3019    0.0491
      6.40    1.3071    0.0496
      6.50    1.3124    0.0502
      6.60    1.3175    0.0507
      6.70    1.3226    0.0512
      6.80    1.3277    0.0518
      6.90    1.3328    0.0523
      7.00    1.3378    0.0529
      7.10    1.3428    0.0534
      7.20    1.3477    0.0540
      7.30    1.3526    0.0545
      7.40    1.3575    0.0551
      7.50    1.3624    0.0557
      7.60    1.3672    0.0562
      7.70    1.3720    0.0568
      7.80    1.3767    0.0574
      7.90    1.3814    0.0580
      8.00    1.3861    0.0586
      8.10    1.3907    0.0592
      8.20    1.3953    0.0598
      8.30    1.3998    0.0604
      8.40    1.4043    0.0610
      8.50    1.4089    0.0616
      8.60    1.4133    0.0623
      8.70    1.4177    0.0629
      8.80    1.4221    0.0635
      8.90    1.4264    0.0642
      9.00    1.4307    0.0648
      9.10    1.4350    0.0655
      9.20    1.4392    0.0661
      9.30    1.4434    0.0668
      9.40    1.4476    0.0675
      9.50    1.4517    0.0681
      9.60    1.4558    0.0688
      9.70    1.4599    0.0695
      9.80    1.4639    0.0702
      9.90    1.4679    0.0709
     10.00    1.4719    0.0716
     10.10    1.4758    0.0723
     10.20    1.4797    0.0730
     10.30    1.4836    0.0737
     10.40    1.4874    0.0744
     10.50    1.4912    0.0751
     10.60    1.4950    0.0758
     10.70    1.4987    0.0765
     10.80    1.5024    0.0773
     10.90    1.5061    0.0780
     11.00    1.5097    0.0787
     11.10    1.5133    0.0795
     11.20    1.5169    0.0802
     11.30    1.5205    0.0810
     11.40    1.5240    0.0817
     11.50    1.5275    0.0825
     11.60    1.5309    0.0833
     11.70    1.5344    0.0840
     11.80    1.5378    0.0848
     11.90    1.5412    0.0856
     12.00    1.5445    0.0863
     12.10    1.5479    0.0871
     12.20    1.5512    0.0879
     12.30    1.5544    0.0887
     12.40    1.5577    0.0895
     12.50    1.5610    0.0903
     12.60    1.5641    0.0911
     12.70    1.5673    0.0919
     12.80    1.5705    0.0927
     12.90    1.5736    0.0935
     13.00    1.5767    0.0943
     13.10    1.5798    0.0951
     13.20    1.5829    0.0959
     13.30    1.5860    0.0967
     13.40    1.5891    0.0975
     13.50    1.5921    0.0983
     13.60    1.5951    0.0992
     13.70    1.5981    0.1000
     13.80    1.6011    0.1008
     13.90    1.6040    0.1016
     14.00    1.6070    0.1024
     14.10    1.6099    0.1033
     14.20    1.6128    0.1041
     14.30    1.6157    0.1049
     14.40    1.6186    0.1058
     14.50    1.6214    0.1066
     14.60    1.6243    0.1074
     14.70    1.6272    0.1083
     14.80    1.6300    0.1091
     14.90    1.6328    0.1099
     15.00    1.6356    0.1108
     15.10    1.6384    0.1116
     15.20    1.6412    0.1125
     15.30    1.6439    0.1133
     15.40    1.6467    0.1141
     15.50    1.6494    0.1150
     15.60    1.6521    0.1158
     15.70    1.6548    0.1167
     15.80    1.6575    0.1175
     15.90    1.6601    0.1184
     16.00    1.6628    0.1192
     16.10    1.6654    0.1201
     16.20    1.6680    0.1209
     16.30    1.6706    0.1218
     16.40    1.6732    0.1226
     16.50    1.6758    0.1235
     16.60    1.6784    0.1244
     16.70    1.6809    0.1252
     16.80    1.6835    0.1261
     16.90    1.6860    0.1269
     17.00    1.6885    0.1278
     17.10    1.6910    0.1287
     17.20    1.6934    0.1296
     17.30    1.6959    0.1304
     17.40    1.6983    0.1313
     17.50    1.7006    0.1322
     17.60    1.7030    0.1331
     17.70    1.7053    0.1340
     17.80    1.7075    0.1349
     17.90    1.7092    0.1360
     18.00    1.7063    0.1378
     18.10    1.6972    0.1403
     18.20    1.6890    0.1428
     18.30    1.6817    0.1451
     18.50    1.6699    0.1494
     18.60    1.6657    0.1513
     18.70    1.6614    0.1531
     18.80    1.6590    0.1547
     18.90    1.6562    0.1563
     19.00    1.6550    0.1577
     19.10    1.6540    0.1590
     19.20    1.6535    0.1601
     19.30    1.6542    0.1611
     19.40    1.6549    0.1620
     19.50    1.6569    0.1627
     19.60    1.6591    0.1634
     19.70    1.6619    0.1638
     19.80    1.6657    0.1641
     19.90    1.6692    0.1645
     20.00    1.6737    0.1646
