AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.02.2021 at 08:58:06 Compatible with AeroDyn v13.0.
Polar "T1_Re0.010_M0.00_N9.0" on Foil "CH10 (smoothed)" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
1.74           Angle of attack for zero Cn for linear Cn curve (deg)
10.17891       Cn slope for zero lift for linear Cn curve (1/rad)
-0.0202        Cn at stall value for positive angle of attack for linear Cn curve
-0.0494        Cn at stall value for negative angle of attack for linear Cn curve
3.60           Angle of attack for minimum CD (deg)
0.0870         Minimum CD value
      4.20    0.6296    0.0972
      4.30    0.6381    0.0978
      4.40    0.6463    0.0985
      4.50    0.6541    0.0991
      4.60    0.6618    0.0997
      4.70    0.6693    0.1004
      4.80    0.6767    0.1010
      4.90    0.6839    0.1016
      5.00    0.6910    0.1022
      5.10    0.6980    0.1029
      5.20    0.7049    0.1035
      5.30    0.7117    0.1041
      5.40    0.7185    0.1048
      5.50    0.7252    0.1054
      5.60    0.7318    0.1061
      5.70    0.7383    0.1067
      5.80    0.7448    0.1074
      5.90    0.7512    0.1080
      6.00    0.7575    0.1087
      6.10    0.7638    0.1093
      6.20    0.7701    0.1100
      6.30    0.7763    0.1106
      6.40    0.7824    0.1113
      6.50    0.7885    0.1120
      6.60    0.7946    0.1126
      6.70    0.8006    0.1133
      6.80    0.8066    0.1140
      6.90    0.8125    0.1147
      7.00    0.8184    0.1153
      7.10    0.8242    0.1160
      7.20    0.8300    0.1167
      7.30    0.8358    0.1174
      7.40    0.8415    0.1181
      7.50    0.8472    0.1188
      7.60    0.8528    0.1195
      7.70    0.8584    0.1202
      7.80    0.8640    0.1209
      7.90    0.8695    0.1216
      8.00    0.8750    0.1223
      8.10    0.8805    0.1230
      8.20    0.8859    0.1237
      8.30    0.8913    0.1244
      8.40    0.8967    0.1252
      8.50    0.9020    0.1259
      8.60    0.9073    0.1266
      8.70    0.9126    0.1273
      8.80    0.9179    0.1281
      8.90    0.9231    0.1288
      9.00    0.9282    0.1295
      9.10    0.9334    0.1303
      9.20    0.9385    0.1310
      9.30    0.9436    0.1317
      9.40    0.9487    0.1325
      9.50    0.9537    0.1332
      9.60    0.9587    0.1340
      9.70    0.9637    0.1347
      9.80    0.9687    0.1355
      9.90    0.9736    0.1363
     10.00    0.9785    0.1370
     10.10    0.9834    0.1378
     10.20    0.9882    0.1386
     10.30    0.9930    0.1393
     10.40    0.9978    0.1401
     10.50    1.0026    0.1409
     10.60    1.0073    0.1417
     10.70    1.0121    0.1424
     10.80    1.0168    0.1432
     10.90    1.0214    0.1440
     11.00    1.0261    0.1448
     11.10    1.0307    0.1456
     11.20    1.0353    0.1464
     11.30    1.0399    0.1472
     11.40    1.0445    0.1480
     11.50    1.0490    0.1488
     11.60    1.0535    0.1496
     11.70    1.0580    0.1504
     11.80    1.0625    0.1512
     11.90    1.0670    0.1520
     12.00    1.0714    0.1528
     12.10    1.0758    0.1536
     12.20    1.0802    0.1544
     12.30    1.0846    0.1552
     12.40    1.0889    0.1561
     12.50    1.0933    0.1569
     12.60    1.0976    0.1577
     12.70    1.1019    0.1585
     12.80    1.1062    0.1594
     12.90    1.1105    0.1602
     13.00    1.1147    0.1610
     13.10    1.1190    0.1618
     13.20    1.1232    0.1627
     13.30    1.1274    0.1635
     13.40    1.1316    0.1643
     13.50    1.1358    0.1652
     13.60    1.1399    0.1660
     13.70    1.1441    0.1668
     13.80    1.1482    0.1677
     13.90    1.1523    0.1685
     14.00    1.1564    0.1694
     14.10    1.1605    0.1702
     14.20    1.1646    0.1710
     14.30    1.1687    0.1719
     14.40    1.1728    0.1727
     14.50    1.1768    0.1736
     14.60    1.1808    0.1744
     14.70    1.1849    0.1753
     14.80    1.1889    0.1761
     14.90    1.1929    0.1769
     15.00    1.1969    0.1778
     15.10    1.2009    0.1786
     15.20    1.2049    0.1795
     15.30    1.2089    0.1803
     15.40    1.2128    0.1812
     15.50    1.2168    0.1820
     15.60    1.2207    0.1829
     15.70    1.2247    0.1837
     15.80    1.2286    0.1845
     15.90    1.2325    0.1854
     16.00    1.2365    0.1862
     16.10    1.2404    0.1871
     16.20    1.2443    0.1879
     16.30    1.2482    0.1888
     16.40    1.2521    0.1896
     16.50    1.2559    0.1904
     16.60    1.2598    0.1913
     16.70    1.2637    0.1921
     16.80    1.2676    0.1929
     16.90    1.2714    0.1938
     17.00    1.2753    0.1946
     17.10    1.2792    0.1954
     17.20    1.2830    0.1963
     17.30    1.2869    0.1971
     17.40    1.2907    0.1979
     17.50    1.2945    0.1988
     17.60    1.2984    0.1996
     17.70    1.3022    0.2004
     17.80    1.3060    0.2012
     17.90    1.3098    0.2021
     18.00    1.3136    0.2029
     18.10    1.3174    0.2037
     18.20    1.3212    0.2045
     18.30    1.3250    0.2053
     18.40    1.3288    0.2062
     18.50    1.3326    0.2070
     18.60    1.3363    0.2078
     18.70    1.3401    0.2086
     18.80    1.3438    0.2094
     18.90    1.3476    0.2102
     19.00    1.3513    0.2111
     19.10    1.3551    0.2119
     19.20    1.3589    0.2127
     19.30    1.3627    0.2135
     19.40    1.3664    0.2143
     19.50    1.3702    0.2151
     19.60    1.3740    0.2159
     19.70    1.3778    0.2168
     19.80    1.3816    0.2176
     20.00    1.3892    0.2192
