AeroDyn airfoil file Created with QBlade v0.963 64bit on 05.02.2021 at 09:23:20 Compatible with AeroDyn v13.0.
Polar "T1_Re0.010_M0.00_N9.0" on Foil "A18 (smoothed)" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.42          Angle of attack for zero Cn for linear Cn curve (deg)
7.06531        Cn slope for zero lift for linear Cn curve (1/rad)
-0.1528        Cn at stall value for positive angle of attack for linear Cn curve
-0.1814        Cn at stall value for negative angle of attack for linear Cn curve
-1.50          Angle of attack for minimum CD (deg)
0.0364         Minimum CD value
     14.30    1.0447    0.1835
     14.40    1.0468    0.1853
     14.50    1.0490    0.1871
     14.60    1.0512    0.1890
     14.70    1.0534    0.1908
     14.80    1.0557    0.1925
     14.90    1.0580    0.1943
     15.00    1.0603    0.1961
     15.10    1.0627    0.1978
     15.20    1.0651    0.1995
     15.30    1.0675    0.2012
     15.40    1.0700    0.2029
     15.50    1.0725    0.2046
     15.60    1.0750    0.2063
     15.70    1.0775    0.2079
     15.80    1.0801    0.2095
     15.90    1.0827    0.2112
     16.00    1.0853    0.2128
     16.10    1.0879    0.2144
     16.20    1.0905    0.2159
     16.30    1.0931    0.2175
     16.40    1.0958    0.2190
     16.50    1.0984    0.2206
     16.60    1.1010    0.2221
     16.70    1.1036    0.2235
     16.80    1.1063    0.2250
     16.90    1.1089    0.2264
     17.00    1.1116    0.2279
     17.10    1.1143    0.2293
     17.20    1.1171    0.2307
     17.30    1.1198    0.2321
     17.40    1.1226    0.2336
     17.50    1.1254    0.2350
     17.60    1.1282    0.2363
     17.70    1.1311    0.2377
     17.80    1.1339    0.2391
     17.90    1.1368    0.2405
     18.00    1.1397    0.2418
     18.10    1.1426    0.2432
     18.20    1.1455    0.2445
     18.30    1.1484    0.2459
     18.40    1.1514    0.2472
     18.50    1.1544    0.2486
     18.60    1.1573    0.2499
     18.70    1.1603    0.2512
     18.80    1.1633    0.2525
     18.90    1.1663    0.2538
     19.00    1.1693    0.2551
     19.10    1.1724    0.2564
     19.20    1.1754    0.2577
     19.30    1.1785    0.2590
     19.40    1.1815    0.2603
     19.50    1.1846    0.2615
     19.60    1.1876    0.2628
     19.70    1.1907    0.2641
     19.80    1.1938    0.2653
     19.90    1.1969    0.2666
     20.00    1.2000    0.2678
