AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.02.2021 at 08:58:06 Compatible with AeroDyn v13.0.
Polar "T1_Re0.005_M0.00_N9.0" on Foil "SG6042" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.23           Angle of attack for zero Cn for linear Cn curve (deg)
4.83775        Cn slope for zero lift for linear Cn curve (1/rad)
-0.0638        Cn at stall value for positive angle of attack for linear Cn curve
-0.1011        Cn at stall value for negative angle of attack for linear Cn curve
0.10           Angle of attack for minimum CD (deg)
0.0501         Minimum CD value
      6.10    0.5178    0.0754
      6.20    0.5242    0.0760
      6.30    0.5305    0.0767
      6.40    0.5368    0.0773
      6.50    0.5430    0.0780
      6.60    0.5491    0.0787
      6.70    0.5552    0.0794
      6.80    0.5611    0.0801
      6.90    0.5670    0.0808
      7.00    0.5729    0.0815
      7.10    0.5786    0.0823
      7.20    0.5843    0.0830
      7.30    0.5899    0.0838
      7.40    0.5954    0.0846
      7.50    0.6009    0.0854
      7.60    0.6063    0.0862
      7.70    0.6116    0.0871
      7.80    0.6169    0.0879
      7.90    0.6221    0.0888
      8.00    0.6273    0.0896
      8.10    0.6324    0.0905
      8.20    0.6374    0.0914
      8.30    0.6424    0.0923
      8.40    0.6473    0.0933
      8.50    0.6522    0.0942
      8.60    0.6570    0.0951
      8.70    0.6618    0.0961
      8.80    0.6665    0.0971
      8.90    0.6712    0.0981
      9.00    0.6759    0.0991
      9.10    0.6805    0.1001
      9.20    0.6850    0.1011
      9.30    0.6896    0.1021
      9.40    0.6941    0.1032
      9.50    0.6985    0.1042
      9.60    0.7030    0.1053
      9.70    0.7074    0.1063
      9.80    0.7118    0.1074
      9.90    0.7161    0.1085
     10.00    0.7205    0.1096
     10.10    0.7248    0.1106
     10.20    0.7291    0.1117
     10.30    0.7333    0.1128
     10.40    0.7376    0.1140
     10.50    0.7418    0.1151
     10.60    0.7460    0.1162
     10.70    0.7502    0.1173
     10.80    0.7544    0.1184
     10.90    0.7585    0.1195
     11.00    0.7626    0.1207
     11.10    0.7667    0.1218
     11.20    0.7709    0.1230
     11.30    0.7750    0.1241
     11.40    0.7791    0.1252
     11.50    0.7832    0.1264
     11.60    0.7874    0.1276
     11.70    0.7915    0.1287
     11.80    0.7957    0.1299
     11.90    0.7998    0.1310
     12.00    0.8039    0.1322
     12.10    0.8080    0.1334
     12.20    0.8122    0.1345
     12.30    0.8163    0.1357
     12.40    0.8203    0.1368
     12.50    0.8244    0.1380
     12.60    0.8284    0.1392
     12.70    0.8324    0.1403
     12.80    0.8364    0.1415
     12.90    0.8404    0.1427
     13.00    0.8444    0.1439
     13.10    0.8484    0.1451
     13.20    0.8524    0.1462
     13.30    0.8563    0.1474
     13.40    0.8602    0.1486
     13.50    0.8642    0.1499
     13.60    0.8681    0.1511
     13.70    0.8720    0.1523
     13.80    0.8759    0.1535
     13.90    0.8798    0.1548
     14.00    0.8837    0.1560
     14.10    0.8876    0.1573
     14.20    0.8914    0.1585
     14.30    0.8952    0.1598
     14.40    0.8991    0.1611
     14.50    0.9029    0.1623
     14.60    0.9067    0.1636
     14.70    0.9105    0.1649
     14.80    0.9143    0.1662
     14.90    0.9180    0.1675
     15.00    0.9218    0.1689
     15.10    0.9256    0.1702
     15.20    0.9293    0.1715
     15.30    0.9330    0.1729
     15.40    0.9367    0.1742
     15.50    0.9404    0.1756
     15.60    0.9441    0.1770
     15.70    0.9478    0.1784
     15.80    0.9514    0.1798
     15.90    0.9551    0.1812
     16.00    0.9587    0.1826
     16.10    0.9623    0.1840
     16.20    0.9660    0.1854
     16.30    0.9696    0.1868
     16.40    0.9732    0.1883
     16.50    0.9768    0.1897
     16.60    0.9804    0.1911
     16.70    0.9840    0.1926
     16.80    0.9875    0.1940
     16.90    0.9911    0.1954
     17.00    0.9947    0.1969
     17.10    0.9982    0.1984
     17.20    1.0018    0.1998
     17.30    1.0053    0.2013
     17.40    1.0089    0.2027
     17.50    1.0124    0.2042
     17.60    1.0159    0.2057
     17.70    1.0194    0.2071
     17.80    1.0228    0.2086
     17.90    1.0263    0.2101
     18.00    1.0297    0.2115
     18.10    1.0331    0.2130
     18.20    1.0365    0.2145
     18.30    1.0399    0.2159
     18.40    1.0433    0.2174
     18.50    1.0466    0.2188
     18.60    1.0499    0.2203
     18.70    1.0532    0.2217
     18.80    1.0565    0.2231
     18.90    1.0597    0.2246
     19.00    1.0630    0.2260
     19.10    1.0662    0.2274
     19.20    1.0695    0.2288
     19.30    1.0727    0.2302
     19.40    1.0759    0.2316
     19.50    1.0791    0.2330
     19.60    1.0823    0.2344
     19.70    1.0855    0.2358
     19.80    1.0887    0.2372
     19.90    1.0918    0.2386
     20.00    1.0950    0.2399
