AeroDyn airfoil file Created with QBlade v0.963 64bit on 05.02.2021 at 09:23:20 Compatible with AeroDyn v13.0.
Polar "T1_Re0.130_M0.00_N9.0" on Foil "NACA 64(3)-618" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.40          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-3.22          Angle of attack for zero Cn for linear Cn curve (deg)
5.37250        Cn slope for zero lift for linear Cn curve (1/rad)
-0.2465        Cn at stall value for positive angle of attack for linear Cn curve
-0.4259        Cn at stall value for negative angle of attack for linear Cn curve
-5.60          Angle of attack for minimum CD (deg)
0.0181         Minimum CD value
      2.20    0.5323    0.0221
      2.30    0.5423    0.0221
      2.40    0.5531    0.0221
      2.50    0.5603    0.0222
      2.60    0.5681    0.0222
      2.70    0.5769    0.0222
      2.80    0.5878    0.0223
      2.90    0.5952    0.0223
      3.00    0.6027    0.0223
      3.10    0.6111    0.0224
      3.20    0.6213    0.0224
      3.30    0.6292    0.0225
      3.40    0.6363    0.0226
      3.50    0.6447    0.0226
      3.60    0.6552    0.0227
      3.70    0.6617    0.0228
      3.80    0.6692    0.0229
      3.90    0.6784    0.0230
      4.00    0.6869    0.0230
      4.10    0.6939    0.0231
      4.20    0.7023    0.0232
      4.30    0.7114    0.0233
      4.40    0.7176    0.0234
      4.50    0.7255    0.0236
      4.60    0.7339    0.0237
      4.70    0.7400    0.0238
      4.80    0.7480    0.0239
      4.90    0.7551    0.0240
      5.00    0.7615    0.0242
      5.10    0.7701    0.0243
      5.20    0.7754    0.0244
      5.30    0.7828    0.0246
      5.40    0.7890    0.0247
      5.50    0.7953    0.0249
      5.60    0.8018    0.0250
      5.70    0.8075    0.0252
      5.80    0.8137    0.0253
      5.90    0.8193    0.0255
      6.00    0.8249    0.0256
      6.10    0.8309    0.0258
      6.20    0.8356    0.0260
      6.30    0.8413    0.0261
      6.40    0.8462    0.0263
      6.50    0.8505    0.0265
      6.60    0.8549    0.0266
      6.70    0.8590    0.0268
      6.80    0.8631    0.0269
      6.90    0.8670    0.0270
      7.00    0.8724    0.0272
      7.10    0.8804    0.0273
      7.20    0.8897    0.0276
      7.30    0.9010    0.0279
      7.40    0.9120    0.0283
      7.50    0.9228    0.0286
      7.60    0.9334    0.0290
      7.70    0.9436    0.0293
      7.80    0.9536    0.0297
      7.90    0.9633    0.0301
      8.00    0.9727    0.0305
      8.10    0.9818    0.0309
      8.20    0.9907    0.0313
      8.30    0.9993    0.0317
      8.40    1.0077    0.0321
      8.50    1.0158    0.0325
      8.60    1.0237    0.0329
      8.70    1.0314    0.0333
      8.80    1.0389    0.0338
      8.90    1.0462    0.0342
      9.00    1.0533    0.0347
      9.10    1.0603    0.0351
      9.20    1.0671    0.0356
      9.30    1.0738    0.0361
      9.40    1.0803    0.0366
      9.50    1.0867    0.0370
      9.60    1.0930    0.0375
      9.70    1.0991    0.0380
      9.80    1.1052    0.0386
      9.90    1.1111    0.0391
     10.00    1.1169    0.0396
     10.10    1.1227    0.0401
     10.20    1.1283    0.0407
     10.30    1.1339    0.0412
     10.40    1.1394    0.0418
     10.50    1.1447    0.0423
     10.60    1.1501    0.0429
     10.70    1.1553    0.0435
     10.80    1.1605    0.0441
     10.90    1.1656    0.0447
     11.00    1.1706    0.0453
     11.10    1.1755    0.0459
     11.20    1.1804    0.0465
     11.30    1.1852    0.0471
     11.40    1.1899    0.0478
     11.50    1.1946    0.0484
     11.60    1.1991    0.0491
     11.70    1.2036    0.0498
     11.80    1.2080    0.0504
     11.90    1.2122    0.0511
     12.00    1.2163    0.0519
     12.10    1.2203    0.0526
     12.20    1.2242    0.0534
     12.30    1.2278    0.0541
     12.40    1.2312    0.0549
     12.50    1.2343    0.0558
     12.60    1.2369    0.0567
     12.70    1.2390    0.0576
     12.80    1.2405    0.0586
     12.90    1.2413    0.0597
     13.00    1.2416    0.0608
     13.10    1.2420    0.0619
     13.20    1.2448    0.0626
     13.30    1.2476    0.0634
     13.40    1.2494    0.0644
     13.50    1.2513    0.0653
     13.60    1.2539    0.0662
     13.70    1.2566    0.0671
     13.80    1.2599    0.0679
     13.90    1.2631    0.0687
     14.00    1.2675    0.0694
     14.10    1.2707    0.0703
     14.20    1.2754    0.0709
     14.30    1.2799    0.0716
     14.40    1.2840    0.0724
     14.50    1.2909    0.0728
     14.60    1.2946    0.0736
     14.70    1.2994    0.0743
     14.80    1.3079    0.0745
     14.90    1.3114    0.0754
     15.00    1.3164    0.0761
     15.10    1.3244    0.0764
     15.20    1.3312    0.0770
     15.30    1.3353    0.0778
     15.40    1.3419    0.0783
     15.50    1.3545    0.0782
     15.60    1.3569    0.0793
     15.70    1.3610    0.0801
     15.80    1.3676    0.0807
     15.90    1.3785    0.0808
     16.00    1.3866    0.0813
     16.10    1.3878    0.0825
     16.20    1.3911    0.0836
     16.30    1.3966    0.0843
     16.40    1.4060    0.0846
     16.50    1.4220    0.0844
     16.60    1.4202    0.0860
     16.70    1.4194    0.0874
     16.80    1.4193    0.0888
     16.90    1.4198    0.0902
     17.00    1.4211    0.0914
     17.10    1.4234    0.0926
     17.20    1.4278    0.0935
     17.30    1.4395    0.0936
     17.40    1.4509    0.0940
     17.50    1.4459    0.0958
     17.60    1.4410    0.0977
     17.70    1.4362    0.0996
     17.80    1.4311    0.1016
     17.90    1.4259    0.1036
     18.00    1.4206    0.1056
     18.10    1.4150    0.1077
     18.20    1.4092    0.1099
     18.30    1.4031    0.1121
     18.40    1.3967    0.1144
     18.50    1.3899    0.1168
     18.60    1.3827    0.1192
     18.70    1.3750    0.1218
     18.80    1.3669    0.1245
     18.90    1.3584    0.1272
     19.00    1.3496    0.1301
     19.10    1.3405    0.1331
     19.20    1.3313    0.1362
     19.30    1.3219    0.1393
     19.40    1.3125    0.1425
     19.50    1.3034    0.1458
     19.60    1.2946    0.1491
     19.70    1.2863    0.1523
