AeroDyn airfoil file Created with QBlade v0.963 64bit on 05.02.2021 at 09:23:20 Compatible with AeroDyn v13.0.
Polar "T1_Re0.005_M0.00_N9.0" on Foil "NACA 64(3)-618" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
4.05           Angle of attack for zero Cn for linear Cn curve (deg)
3.91055        Cn slope for zero lift for linear Cn curve (1/rad)
0.7824         Cn at stall value for positive angle of attack for linear Cn curve
-0.1229        Cn at stall value for negative angle of attack for linear Cn curve
2.50           Angle of attack for minimum CD (deg)
0.0626         Minimum CD value
      0.20   -0.1309    0.0715
      0.30   -0.1307    0.0712
      0.40   -0.1304    0.0708
      0.50   -0.1301    0.0705
      0.60   -0.1298    0.0702
      0.70   -0.1295    0.0698
      0.80   -0.1291    0.0694
      0.90   -0.1287    0.0691
      1.00   -0.1283    0.0687
      1.10   -0.1278    0.0683
      1.20   -0.1273    0.0679
      1.30   -0.1268    0.0675
      1.40   -0.1262    0.0670
      1.50   -0.1256    0.0666
      1.60   -0.1248    0.0662
      1.70   -0.1239    0.0658
      1.80   -0.1228    0.0654
      1.90   -0.1216    0.0649
      2.00   -0.1201    0.0645
      2.10   -0.1184    0.0641
      2.20   -0.1165    0.0637
      2.30   -0.1144    0.0633
      2.40   -0.1120    0.0630
      2.50   -0.1093    0.0626
      2.60   -0.1060    0.0628
      2.70   -0.1010    0.0641
      2.80   -0.0952    0.0652
      2.90   -0.0888    0.0662
      3.00   -0.0819    0.0671
      3.10   -0.0748    0.0679
      3.20   -0.0674    0.0686
      3.30   -0.0598    0.0693
      3.40   -0.0520    0.0700
      3.50   -0.0442    0.0706
      3.60   -0.0363    0.0712
      3.70   -0.0283    0.0717
      3.80   -0.0203    0.0723
      3.90   -0.0123    0.0728
      4.00   -0.0043    0.0733
      4.10    0.0038    0.0738
      4.20    0.0118    0.0743
      4.30    0.0198    0.0748
      4.40    0.0279    0.0753
      4.50    0.0359    0.0758
      4.60    0.0439    0.0763
      4.70    0.0519    0.0768
      4.80    0.0598    0.0773
      4.90    0.0678    0.0778
      5.00    0.0757    0.0783
      5.10    0.0836    0.0788
      5.20    0.0915    0.0793
      5.30    0.0993    0.0798
      5.40    0.1072    0.0803
      5.50    0.1150    0.0808
      5.60    0.1227    0.0813
      5.70    0.1305    0.0818
      5.80    0.1382    0.0824
      5.90    0.1459    0.0829
      6.00    0.1536    0.0834
      6.10    0.1612    0.0839
      6.20    0.1688    0.0845
      6.30    0.1764    0.0850
      6.40    0.1839    0.0855
      6.50    0.1914    0.0861
      6.60    0.1989    0.0866
      6.70    0.2064    0.0872
      6.80    0.2138    0.0877
      6.90    0.2212    0.0883
      7.00    0.2285    0.0889
      7.10    0.2359    0.0895
      7.20    0.2431    0.0900
      7.30    0.2504    0.0906
      7.40    0.2576    0.0912
      7.50    0.2648    0.0918
      7.60    0.2720    0.0924
      7.70    0.2792    0.0930
      7.80    0.2863    0.0936
      7.90    0.2933    0.0942
      8.00    0.3004    0.0949
      8.10    0.3074    0.0955
      8.20    0.3144    0.0961
      8.30    0.3213    0.0968
      8.40    0.3283    0.0974
      8.50    0.3352    0.0981
      8.60    0.3420    0.0987
      8.70    0.3488    0.0994
      8.80    0.3556    0.1000
      8.90    0.3624    0.1007
      9.00    0.3691    0.1014
      9.10    0.3758    0.1021
      9.20    0.3825    0.1028
      9.30    0.3892    0.1035
      9.40    0.3958    0.1042
      9.50    0.4023    0.1049
      9.60    0.4089    0.1056
      9.70    0.4154    0.1063
      9.80    0.4219    0.1071
      9.90    0.4284    0.1078
     10.00    0.4348    0.1085
     10.10    0.4412    0.1093
     10.20    0.4476    0.1100
     10.30    0.4539    0.1108
     10.40    0.4602    0.1116
     10.50    0.4665    0.1124
     10.60    0.4727    0.1131
     10.70    0.4790    0.1139
     10.80    0.4852    0.1147
     10.90    0.4913    0.1155
     11.00    0.4975    0.1163
     11.10    0.5036    0.1171
     11.20    0.5096    0.1180
     11.30    0.5157    0.1188
     11.40    0.5217    0.1196
     11.50    0.5277    0.1205
     11.60    0.5337    0.1213
     11.70    0.5396    0.1222
     11.80    0.5455    0.1230
     11.90    0.5514    0.1239
     12.00    0.5573    0.1248
     12.10    0.5631    0.1256
     12.20    0.5689    0.1265
     12.30    0.5747    0.1274
     12.40    0.5805    0.1283
     12.50    0.5862    0.1292
     12.60    0.5919    0.1301
     12.70    0.5976    0.1310
     12.80    0.6033    0.1320
     12.90    0.6089    0.1329
     13.00    0.6146    0.1338
     13.10    0.6201    0.1347
     13.20    0.6257    0.1357
     13.30    0.6313    0.1366
     13.40    0.6368    0.1376
     13.50    0.6423    0.1385
     13.60    0.6477    0.1395
     13.70    0.6532    0.1404
     13.80    0.6586    0.1414
     13.90    0.6640    0.1424
     14.00    0.6693    0.1434
     14.10    0.6746    0.1443
     14.20    0.6799    0.1453
     14.30    0.6852    0.1463
     14.40    0.6904    0.1473
     14.50    0.6957    0.1483
     14.60    0.7009    0.1493
     14.70    0.7061    0.1503
     14.80    0.7113    0.1513
     14.90    0.7165    0.1523
     15.00    0.7216    0.1534
     15.10    0.7268    0.1544
     15.20    0.7319    0.1554
     15.30    0.7370    0.1565
     15.40    0.7421    0.1575
     15.50    0.7472    0.1586
     15.60    0.7522    0.1596
     15.70    0.7573    0.1606
     15.80    0.7622    0.1617
     15.90    0.7672    0.1627
     16.00    0.7721    0.1638
     16.10    0.7770    0.1648
     16.20    0.7819    0.1659
     16.30    0.7867    0.1670
     16.40    0.7916    0.1681
     16.50    0.7963    0.1692
     16.60    0.8011    0.1703
     16.70    0.8059    0.1714
     16.80    0.8106    0.1725
     16.90    0.8152    0.1737
     17.00    0.8199    0.1748
     17.10    0.8245    0.1760
     17.20    0.8291    0.1772
     17.30    0.8336    0.1784
     17.40    0.8382    0.1796
     17.50    0.8427    0.1808
     17.60    0.8471    0.1820
     17.70    0.8516    0.1833
     17.80    0.8560    0.1845
     17.90    0.8604    0.1858
     18.00    0.8648    0.1870
     18.10    0.8691    0.1883
     18.20    0.8734    0.1896
     18.30    0.8777    0.1909
     18.40    0.8820    0.1922
     18.50    0.8862    0.1935
     18.60    0.8904    0.1949
     18.70    0.8946    0.1962
     18.80    0.8987    0.1975
     18.90    0.9029    0.1989
     19.00    0.9070    0.2002
     19.10    0.9111    0.2016
     19.20    0.9152    0.2029
     19.30    0.9192    0.2043
     19.40    0.9232    0.2057
     19.50    0.9273    0.2070
     19.60    0.9313    0.2084
     19.70    0.9352    0.2098
     19.80    0.9392    0.2112
     19.90    0.9432    0.2126
     20.00    0.9471    0.2139
