AeroDyn airfoil file Created with QBlade v0.963 64bit on 05.02.2021 at 09:23:20 Compatible with AeroDyn v13.0.
Polar "T1_Re0.010_M0.00_N9.0" on Foil "NACA 64(2)-415" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.90          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-5.38          Angle of attack for zero Cn for linear Cn curve (deg)
2.17033        Cn slope for zero lift for linear Cn curve (1/rad)
0.1896         Cn at stall value for positive angle of attack for linear Cn curve
-0.0735        Cn at stall value for negative angle of attack for linear Cn curve
0.10           Angle of attack for minimum CD (deg)
0.0475         Minimum CD value
     -2.60    0.1217    0.0492
     -2.50    0.1257    0.0491
     -2.40    0.1295    0.0489
     -2.30    0.1333    0.0488
     -2.20    0.1371    0.0487
     -2.10    0.1407    0.0486
     -2.00    0.1442    0.0485
     -1.90    0.1477    0.0484
     -1.80    0.1510    0.0483
     -1.70    0.1542    0.0482
     -1.60    0.1574    0.0482
     -1.50    0.1604    0.0481
     -1.40    0.1633    0.0480
     -1.30    0.1661    0.0480
     -1.20    0.1687    0.0479
     -1.10    0.1712    0.0478
     -1.00    0.1736    0.0478
     -0.90    0.1758    0.0478
     -0.80    0.1779    0.0477
     -0.70    0.1798    0.0477
     -0.60    0.1816    0.0477
     -0.50    0.1832    0.0476
     -0.40    0.1847    0.0476
     -0.30    0.1860    0.0476
     -0.20    0.1871    0.0476
     -0.10    0.1880    0.0476
      0.00    0.1888    0.0475
      0.10    0.1892    0.0475
      0.20    0.1894    0.0475
      0.30    0.1892    0.0476
      0.40    0.1887    0.0476
      0.50    0.1878    0.0476
      0.60    0.1868    0.0476
      0.70    0.1857    0.0476
      0.80    0.1846    0.0476
      0.90    0.1836    0.0477
      1.00    0.1826    0.0477
      1.10    0.1816    0.0477
      1.20    0.1808    0.0478
      1.30    0.1803    0.0478
      1.40    0.1802    0.0479
      1.50    0.1805    0.0480
      1.60    0.1814    0.0480
      1.70    0.1827    0.0481
      1.80    0.1845    0.0482
      1.90    0.1869    0.0484
      2.00    0.1897    0.0485
      2.10    0.1930    0.0486
      2.20    0.1967    0.0488
      2.30    0.2008    0.0489
      2.40    0.2052    0.0491
      2.50    0.2099    0.0493
      2.60    0.2148    0.0495
      2.70    0.2200    0.0497
      2.80    0.2255    0.0499
      2.90    0.2310    0.0501
      3.00    0.2368    0.0503
      3.10    0.2427    0.0506
      3.20    0.2487    0.0508
      3.30    0.2548    0.0511
      3.40    0.2610    0.0513
      3.50    0.2673    0.0516
      3.60    0.2737    0.0519
      3.70    0.2801    0.0522
      3.80    0.2866    0.0525
      3.90    0.2931    0.0528
      4.00    0.2996    0.0531
      4.10    0.3062    0.0534
      4.20    0.3128    0.0538
      4.30    0.3194    0.0541
      4.40    0.3260    0.0544
      4.50    0.3327    0.0548
      4.60    0.3393    0.0552
      4.70    0.3460    0.0555
      4.80    0.3526    0.0559
      4.90    0.3592    0.0563
      5.00    0.3659    0.0567
      5.10    0.3725    0.0571
      5.20    0.3791    0.0575
      5.30    0.3857    0.0579
      5.40    0.3923    0.0583
      5.50    0.3988    0.0587
      5.60    0.4053    0.0592
      5.70    0.4118    0.0596
      5.80    0.4183    0.0600
      5.90    0.4248    0.0605
      6.00    0.4312    0.0610
      6.10    0.4376    0.0614
      6.20    0.4440    0.0619
      6.30    0.4503    0.0624
      6.40    0.4567    0.0629
      6.50    0.4629    0.0634
      6.60    0.4692    0.0639
      6.70    0.4754    0.0644
      6.80    0.4816    0.0649
      6.90    0.4877    0.0655
      7.00    0.4938    0.0660
      7.10    0.4999    0.0665
      7.20    0.5060    0.0671
      7.30    0.5119    0.0677
      7.40    0.5179    0.0682
      7.50    0.5238    0.0688
      7.60    0.5297    0.0694
      7.70    0.5355    0.0700
      7.80    0.5413    0.0706
      7.90    0.5471    0.0712
      8.00    0.5528    0.0719
      8.10    0.5584    0.0725
      8.20    0.5641    0.0731
      8.30    0.5696    0.0738
      8.40    0.5752    0.0745
      8.50    0.5807    0.0751
      8.60    0.5861    0.0758
      8.70    0.5915    0.0765
      8.80    0.5969    0.0772
      8.90    0.6022    0.0780
      9.00    0.6075    0.0787
      9.10    0.6127    0.0794
      9.20    0.6179    0.0802
      9.30    0.6230    0.0810
      9.40    0.6281    0.0817
      9.50    0.6331    0.0825
      9.60    0.6381    0.0833
      9.70    0.6430    0.0842
      9.80    0.6479    0.0850
      9.90    0.6527    0.0858
     10.00    0.6575    0.0867
     10.10    0.6622    0.0876
     10.20    0.6668    0.0885
     10.30    0.6714    0.0894
     10.40    0.6759    0.0903
     10.50    0.6803    0.0912
     10.60    0.6847    0.0922
     10.70    0.6891    0.0932
     10.80    0.6934    0.0941
     10.90    0.6977    0.0951
     11.00    0.7020    0.0961
     11.10    0.7063    0.0971
     11.20    0.7106    0.0981
     11.30    0.7148    0.0992
     11.40    0.7190    0.1002
     11.50    0.7232    0.1013
     11.60    0.7274    0.1023
     11.70    0.7316    0.1034
     11.80    0.7357    0.1046
     11.90    0.7397    0.1057
     12.00    0.7437    0.1069
     12.10    0.7475    0.1081
     12.20    0.7512    0.1094
     12.30    0.7547    0.1107
     12.40    0.7579    0.1121
     12.50    0.7612    0.1135
     12.60    0.7644    0.1149
     12.70    0.7676    0.1163
     12.80    0.7708    0.1178
     12.90    0.7739    0.1192
     13.00    0.7770    0.1208
     13.10    0.7801    0.1223
     13.20    0.7831    0.1239
     13.30    0.7861    0.1255
     13.40    0.7889    0.1272
     13.50    0.7917    0.1289
     13.60    0.7944    0.1306
     13.70    0.7969    0.1324
     13.80    0.7995    0.1341
     13.90    0.8019    0.1360
     14.00    0.8043    0.1378
     14.10    0.8067    0.1396
     14.20    0.8090    0.1415
     14.30    0.8113    0.1434
     14.40    0.8136    0.1452
     14.50    0.8160    0.1471
     14.60    0.8183    0.1490
     14.70    0.8206    0.1508
     14.80    0.8230    0.1527
     14.90    0.8254    0.1545
     15.00    0.8278    0.1564
     15.10    0.8303    0.1582
     15.20    0.8328    0.1601
     15.30    0.8353    0.1619
     15.40    0.8378    0.1637
     15.50    0.8403    0.1656
     15.60    0.8429    0.1674
     15.70    0.8454    0.1692
     15.80    0.8480    0.1710
     15.90    0.8506    0.1728
     16.00    0.8532    0.1746
     16.10    0.8559    0.1763
     16.20    0.8585    0.1781
     16.30    0.8612    0.1799
     16.40    0.8639    0.1816
     16.50    0.8667    0.1834
     16.60    0.8694    0.1851
     16.70    0.8722    0.1868
     16.80    0.8750    0.1885
     16.90    0.8777    0.1902
     17.00    0.8805    0.1919
     17.10    0.8834    0.1936
     17.20    0.8862    0.1952
     17.30    0.8890    0.1969
     17.40    0.8919    0.1985
     17.50    0.8948    0.2002
     17.60    0.8976    0.2018
     17.70    0.9005    0.2034
     17.80    0.9034    0.2050
     17.90    0.9063    0.2065
     18.00    0.9092    0.2081
     18.10    0.9122    0.2097
     18.20    0.9151    0.2112
     18.30    0.9180    0.2127
     18.40    0.9209    0.2142
     18.50    0.9239    0.2157
     18.60    0.9268    0.2172
     18.70    0.9297    0.2187
     18.80    0.9326    0.2201
     18.90    0.9355    0.2215
     19.00    0.9383    0.2229
     19.10    0.9412    0.2243
     19.20    0.9441    0.2257
     19.30    0.9470    0.2271
     19.40    0.9500    0.2284
     19.50    0.9529    0.2298
     19.60    0.9559    0.2311
     19.70    0.9589    0.2325
     19.80    0.9619    0.2338
     19.90    0.9649    0.2351
