AeroDyn airfoil file Created with QBlade v0.963 64bit on 05.02.2021 at 09:23:20 Compatible with AeroDyn v13.0.
Polar "T1_Re0.005_M0.00_N9.0" on Foil "NACA 64(2)-415" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
2.52           Angle of attack for zero Cn for linear Cn curve (deg)
3.59822        Cn slope for zero lift for linear Cn curve (1/rad)
0.6028         Cn at stall value for positive angle of attack for linear Cn curve
-0.1136        Cn at stall value for negative angle of attack for linear Cn curve
0.70           Angle of attack for minimum CD (deg)
0.0595         Minimum CD value
      9.00    0.4541    0.0955
      9.10    0.4602    0.0963
      9.20    0.4663    0.0971
      9.30    0.4724    0.0979
      9.40    0.4785    0.0986
      9.50    0.4845    0.0994
      9.60    0.4904    0.1003
      9.70    0.4963    0.1011
      9.80    0.5022    0.1019
      9.90    0.5081    0.1028
     10.00    0.5139    0.1036
     10.10    0.5197    0.1045
     10.20    0.5255    0.1054
     10.30    0.5312    0.1063
     10.40    0.5369    0.1072
     10.50    0.5425    0.1081
     10.60    0.5481    0.1090
     10.70    0.5536    0.1100
     10.80    0.5592    0.1109
     10.90    0.5646    0.1119
     11.00    0.5701    0.1129
     11.10    0.5755    0.1139
     11.20    0.5808    0.1149
     11.30    0.5861    0.1159
     11.40    0.5913    0.1169
     11.50    0.5965    0.1179
     11.60    0.6017    0.1190
     11.70    0.6067    0.1200
     11.80    0.6118    0.1211
     11.90    0.6169    0.1222
     12.00    0.6219    0.1233
     12.10    0.6269    0.1244
     12.20    0.6319    0.1255
     12.30    0.6369    0.1267
     12.40    0.6419    0.1278
     12.50    0.6469    0.1290
     12.60    0.6519    0.1301
     12.70    0.6568    0.1313
     12.80    0.6617    0.1324
     12.90    0.6666    0.1336
     13.00    0.6714    0.1348
     13.10    0.6762    0.1359
     13.20    0.6809    0.1371
     13.30    0.6856    0.1383
     13.40    0.6902    0.1395
     13.50    0.6948    0.1407
     13.60    0.6994    0.1419
     13.70    0.7040    0.1431
     13.80    0.7085    0.1444
     13.90    0.7130    0.1456
     14.00    0.7174    0.1469
     14.10    0.7218    0.1482
     14.20    0.7262    0.1495
     14.30    0.7306    0.1508
     14.40    0.7349    0.1521
     14.50    0.7391    0.1534
     14.60    0.7434    0.1547
     14.70    0.7476    0.1561
     14.80    0.7518    0.1574
     14.90    0.7559    0.1588
     15.00    0.7601    0.1602
     15.10    0.7642    0.1616
     15.20    0.7682    0.1630
     15.30    0.7723    0.1644
     15.40    0.7763    0.1658
     15.50    0.7803    0.1672
     15.60    0.7843    0.1686
     15.70    0.7883    0.1700
     15.80    0.7922    0.1715
     15.90    0.7962    0.1729
     16.00    0.8001    0.1744
     16.10    0.8039    0.1758
     16.20    0.8078    0.1773
     16.30    0.8117    0.1788
     16.40    0.8155    0.1802
     16.50    0.8194    0.1817
     16.60    0.8232    0.1832
     16.70    0.8270    0.1847
     16.80    0.8308    0.1862
     16.90    0.8346    0.1876
     17.00    0.8384    0.1891
     17.10    0.8422    0.1906
     17.20    0.8460    0.1921
     17.30    0.8498    0.1936
     17.40    0.8535    0.1950
     17.50    0.8573    0.1965
     17.60    0.8610    0.1980
     17.70    0.8647    0.1995
     17.80    0.8684    0.2010
     17.90    0.8721    0.2024
     18.00    0.8758    0.2039
     18.10    0.8794    0.2054
     18.20    0.8831    0.2068
     18.30    0.8867    0.2083
     18.40    0.8903    0.2097
     18.50    0.8940    0.2112
     18.60    0.8976    0.2126
     18.70    0.9012    0.2141
     18.80    0.9047    0.2155
     18.90    0.9083    0.2169
     19.00    0.9118    0.2183
     19.10    0.9154    0.2198
     19.20    0.9189    0.2212
     19.30    0.9224    0.2225
     19.40    0.9258    0.2239
     19.50    0.9293    0.2253
     19.60    0.9327    0.2266
     19.70    0.9361    0.2280
     19.80    0.9395    0.2293
     19.90    0.9429    0.2307
     20.00    0.9463    0.2320
