AeroDyn airfoil file Created with QBlade v0.963 64bit on 05.02.2021 at 09:23:20 Compatible with AeroDyn v13.0.
Polar "T1_Re0.010_M0.00_N9.0" on Foil "NACA 64(3)-618" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
-0.62293       Cn slope for zero lift for linear Cn curve (1/rad)
0.1688         Cn at stall value for positive angle of attack for linear Cn curve
0.0467         Cn at stall value for negative angle of attack for linear Cn curve
-2.30          Angle of attack for minimum CD (deg)
0.0586         Minimum CD value
     13.90    0.7662    0.1356
     14.00    0.7706    0.1367
     14.10    0.7750    0.1377
     14.20    0.7794    0.1388
     14.30    0.7839    0.1399
     14.40    0.7883    0.1410
     14.50    0.7927    0.1421
     14.60    0.7971    0.1432
     14.70    0.8016    0.1443
     14.80    0.8060    0.1453
     14.90    0.8105    0.1464
     15.00    0.8149    0.1475
     15.10    0.8193    0.1486
     15.20    0.8236    0.1497
     15.30    0.8279    0.1508
     15.40    0.8322    0.1519
     15.50    0.8365    0.1531
     15.60    0.8407    0.1542
     15.70    0.8449    0.1554
     15.80    0.8490    0.1566
     15.90    0.8532    0.1578
     16.00    0.8573    0.1590
     16.10    0.8613    0.1602
     16.20    0.8653    0.1615
     16.30    0.8693    0.1627
     16.40    0.8732    0.1640
     16.50    0.8770    0.1654
     16.60    0.8808    0.1667
     16.70    0.8846    0.1681
     16.80    0.8883    0.1695
     16.90    0.8920    0.1709
     17.00    0.8956    0.1723
     17.10    0.8992    0.1738
     17.20    0.9027    0.1752
     17.30    0.9062    0.1767
     17.40    0.9097    0.1783
     17.50    0.9132    0.1798
     17.60    0.9166    0.1813
     17.70    0.9199    0.1829
     17.80    0.9233    0.1844
     17.90    0.9267    0.1860
     18.10    0.9333    0.1892
     18.20    0.9366    0.1908
     18.30    0.9399    0.1924
     18.40    0.9432    0.1940
     18.50    0.9464    0.1957
     18.60    0.9497    0.1973
     18.70    0.9529    0.1989
     18.80    0.9561    0.2005
     18.90    0.9593    0.2022
     19.00    0.9624    0.2038
     19.20    0.9687    0.2071
     19.30    0.9719    0.2087
     19.40    0.9750    0.2103
     19.50    0.9781    0.2119
     19.60    0.9812    0.2136
     19.70    0.9843    0.2152
     19.80    0.9874    0.2168
     19.90    0.9905    0.2184
     20.00    0.9935    0.2199
