AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:42 Compatible with AeroDyn v13.0.
Polar "T1_Re0.005_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
2.55           Angle of attack for zero Cn for linear Cn curve (deg)
4.82476        Cn slope for zero lift for linear Cn curve (1/rad)
0.6221         Cn at stall value for positive angle of attack for linear Cn curve
-0.1437        Cn at stall value for negative angle of attack for linear Cn curve
1.90           Angle of attack for minimum CD (deg)
0.0549         Minimum CD value
     -3.50   -0.0419    0.0891
     -3.40   -0.0437    0.0885
     -3.30   -0.0455    0.0879
     -3.20   -0.0475    0.0873
     -3.10   -0.0495    0.0867
     -3.00   -0.0517    0.0861
     -2.90   -0.0539    0.0855
     -2.80   -0.0563    0.0848
     -2.70   -0.0587    0.0842
     -2.60   -0.0612    0.0836
     -2.50   -0.0639    0.0829
     -2.40   -0.0667    0.0823
     -2.30   -0.0696    0.0816
     -2.20   -0.0726    0.0810
     -2.10   -0.0757    0.0803
     -2.00   -0.0789    0.0796
     -1.90   -0.0823    0.0789
     -1.80   -0.0857    0.0783
     -1.70   -0.0893    0.0776
     -1.60   -0.0929    0.0768
     -1.50   -0.0966    0.0761
     -1.40   -0.1004    0.0754
     -1.30   -0.1043    0.0746
     -1.20   -0.1081    0.0739
     -1.10   -0.1120    0.0731
     -1.00   -0.1158    0.0723
     -0.90   -0.1196    0.0715
     -0.80   -0.1234    0.0707
     -0.70   -0.1270    0.0699
     -0.60   -0.1305    0.0690
     -0.50   -0.1338    0.0681
     -0.40   -0.1370    0.0672
     -0.30   -0.1400    0.0662
     -0.20   -0.1427    0.0653
     -0.10   -0.1449    0.0643
      0.00   -0.1465    0.0633
      0.10   -0.1473    0.0623
      0.20   -0.1472    0.0612
      0.30   -0.1461    0.0602
      0.40   -0.1441    0.0593
      0.50   -0.1410    0.0585
      0.60   -0.1370    0.0578
      0.70   -0.1321    0.0572
      0.80   -0.1266    0.0567
      0.90   -0.1205    0.0563
      1.00   -0.1139    0.0560
      1.10   -0.1070    0.0557
      1.20   -0.0999    0.0554
      1.30   -0.0927    0.0553
      1.40   -0.0853    0.0551
      1.50   -0.0778    0.0550
      1.60   -0.0703    0.0549
      1.70   -0.0627    0.0549
      1.80   -0.0552    0.0549
      1.90   -0.0477    0.0549
      2.00   -0.0402    0.0549
      2.10   -0.0327    0.0549
      2.20   -0.0253    0.0550
      2.30   -0.0180    0.0550
      2.40   -0.0106    0.0551
      2.50   -0.0034    0.0552
      2.60    0.0038    0.0554
      2.70    0.0110    0.0555
      2.80    0.0181    0.0556
      2.90    0.0251    0.0558
      3.00    0.0321    0.0560
      3.10    0.0390    0.0561
      3.20    0.0459    0.0563
      3.30    0.0527    0.0565
      3.40    0.0595    0.0568
      3.50    0.0662    0.0570
      3.60    0.0782    0.0598
      3.70    0.0964    0.0642
      3.80    0.1142    0.0678
      3.90    0.1308    0.0706
      4.00    0.1462    0.0730
      4.10    0.1607    0.0751
      4.20    0.1745    0.0769
      4.30    0.1875    0.0785
      4.40    0.2000    0.0800
      4.50    0.2119    0.0814
      4.60    0.2233    0.0827
      4.70    0.2342    0.0839
      4.80    0.2448    0.0850
      4.90    0.2549    0.0861
      5.00    0.2648    0.0871
      5.10    0.2743    0.0881
      5.20    0.2835    0.0891
      5.30    0.2925    0.0901
      5.40    0.3013    0.0910
      5.50    0.3098    0.0920
      5.60    0.3182    0.0929
      5.70    0.3264    0.0938
      5.80    0.3344    0.0947
      5.90    0.3422    0.0956
      6.00    0.3499    0.0965
      6.10    0.3574    0.0974
      6.20    0.3648    0.0983
      6.30    0.3720    0.0992
      6.40    0.3791    0.1001
      6.50    0.3861    0.1010
      6.60    0.3930    0.1018
      6.70    0.3997    0.1027
      6.80    0.4064    0.1036
      6.90    0.4129    0.1045
      7.00    0.4193    0.1054
      7.10    0.4256    0.1063
      7.20    0.4319    0.1072
      7.30    0.4380    0.1081
      7.40    0.4440    0.1089
      7.50    0.4500    0.1098
      7.60    0.4559    0.1107
      7.70    0.4617    0.1116
      7.80    0.4674    0.1125
      7.90    0.4730    0.1134
      8.00    0.4786    0.1143
      8.10    0.4841    0.1152
      8.20    0.4895    0.1161
      8.30    0.4949    0.1170
      8.40    0.5002    0.1180
      8.50    0.5054    0.1189
      8.60    0.5105    0.1198
      8.70    0.5156    0.1207
      8.80    0.5207    0.1216
      8.90    0.5257    0.1225
      9.00    0.5306    0.1235
      9.10    0.5354    0.1244
      9.20    0.5402    0.1253
      9.30    0.5449    0.1263
      9.40    0.5496    0.1272
      9.50    0.5542    0.1281
      9.60    0.5588    0.1291
      9.70    0.5633    0.1300
      9.80    0.5678    0.1309
      9.90    0.5723    0.1319
     10.00    0.5767    0.1328
     10.10    0.5811    0.1337
     10.20    0.5855    0.1347
     10.30    0.5898    0.1356
     10.40    0.5941    0.1366
     10.50    0.5984    0.1375
     10.60    0.6026    0.1385
     10.70    0.6067    0.1394
     10.80    0.6109    0.1404
     10.90    0.6150    0.1414
     11.00    0.6191    0.1423
     11.10    0.6231    0.1433
     11.20    0.6271    0.1443
     11.30    0.6311    0.1453
     11.40    0.6351    0.1463
     11.50    0.6390    0.1472
     11.60    0.6428    0.1482
     11.70    0.6467    0.1492
     11.80    0.6505    0.1502
     11.90    0.6543    0.1512
     12.00    0.6580    0.1522
     12.10    0.6618    0.1532
     12.20    0.6655    0.1542
     12.30    0.6691    0.1552
     12.40    0.6728    0.1563
     12.50    0.6764    0.1573
     12.60    0.6799    0.1583
     12.70    0.6835    0.1593
     12.80    0.6869    0.1603
     12.90    0.6904    0.1614
     13.00    0.6938    0.1624
     13.10    0.6972    0.1634
     13.20    0.7006    0.1645
     13.30    0.7039    0.1655
     13.40    0.7072    0.1666
     13.50    0.7105    0.1676
     13.60    0.7137    0.1687
     13.70    0.7169    0.1697
     13.80    0.7201    0.1708
     13.90    0.7233    0.1718
     14.00    0.7264    0.1729
     14.10    0.7295    0.1739
     14.20    0.7325    0.1750
     14.30    0.7356    0.1761
     14.40    0.7386    0.1772
     14.50    0.7416    0.1783
     14.60    0.7445    0.1793
     14.70    0.7475    0.1804
     14.80    0.7504    0.1815
     14.90    0.7533    0.1826
     15.00    0.7561    0.1837
     15.10    0.7589    0.1848
     15.20    0.7617    0.1859
     15.30    0.7645    0.1870
     15.40    0.7673    0.1881
     15.50    0.7700    0.1893
     15.60    0.7727    0.1904
     15.70    0.7753    0.1915
     15.80    0.7779    0.1926
     15.90    0.7805    0.1938
     16.00    0.7831    0.1949
     16.10    0.7856    0.1960
     16.20    0.7881    0.1972
     16.30    0.7906    0.1984
     16.40    0.7931    0.1995
     16.50    0.7955    0.2007
     16.60    0.7979    0.2019
     16.70    0.8002    0.2031
     16.80    0.8026    0.2043
     16.90    0.8049    0.2055
     17.00    0.8072    0.2067
     17.10    0.8094    0.2079
     17.20    0.8116    0.2092
     17.30    0.8138    0.2104
     17.40    0.8160    0.2117
     17.50    0.8181    0.2129
     17.60    0.8203    0.2142
     17.70    0.8224    0.2155
     17.80    0.8244    0.2168
     17.90    0.8265    0.2181
     18.00    0.8285    0.2194
     18.10    0.8305    0.2207
     18.20    0.8324    0.2220
     18.30    0.8344    0.2233
     18.40    0.8363    0.2246
     18.50    0.8382    0.2260
     18.60    0.8401    0.2273
     18.70    0.8419    0.2287
     18.80    0.8438    0.2301
     18.90    0.8456    0.2314
     19.00    0.8473    0.2328
     19.10    0.8491    0.2342
     19.20    0.8509    0.2356
     19.30    0.8526    0.2370
     19.40    0.8543    0.2384
     19.50    0.8560    0.2398
     19.60    0.8577    0.2412
     19.70    0.8593    0.2426
     19.80    0.8609    0.2440
     19.90    0.8626    0.2454
     20.00    0.8641    0.2469
