AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.030_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-7.25          Angle of attack for zero Cn for linear Cn curve (deg)
-0.26170       Cn slope for zero lift for linear Cn curve (1/rad)
-0.0217        Cn at stall value for positive angle of attack for linear Cn curve
-0.0385        Cn at stall value for negative angle of attack for linear Cn curve
0.10           Angle of attack for minimum CD (deg)
0.0310         Minimum CD value
      7.30    1.0692    0.0582
      7.40    1.0750    0.0589
      7.50    1.0807    0.0595
      7.60    1.0863    0.0602
      7.70    1.0918    0.0609
      7.80    1.0973    0.0616
      7.90    1.1026    0.0623
      8.00    1.1078    0.0631
      8.10    1.1130    0.0638
      8.20    1.1181    0.0646
      8.30    1.1230    0.0653
      8.40    1.1279    0.0661
      8.50    1.1327    0.0669
      8.60    1.1374    0.0677
      8.70    1.1420    0.0685
      8.80    1.1465    0.0693
      8.90    1.1510    0.0702
      9.00    1.1553    0.0710
      9.10    1.1596    0.0719
      9.20    1.1638    0.0727
      9.30    1.1679    0.0736
      9.40    1.1719    0.0745
      9.50    1.1759    0.0755
      9.60    1.1797    0.0764
      9.80    1.1872    0.0783
      9.90    1.1909    0.0792
     10.00    1.1945    0.0802
     10.10    1.1980    0.0812
     10.20    1.2014    0.0822
     10.30    1.2048    0.0832
     10.40    1.2081    0.0843
     10.50    1.2114    0.0853
     10.60    1.2146    0.0864
     10.70    1.2177    0.0874
     10.80    1.2208    0.0885
     10.90    1.2238    0.0896
     11.00    1.2267    0.0907
     11.10    1.2296    0.0918
     11.20    1.2325    0.0930
     11.30    1.2353    0.0941
     11.40    1.2380    0.0952
     11.50    1.2407    0.0964
     11.60    1.2433    0.0976
     11.70    1.2459    0.0987
     11.80    1.2485    0.0999
     11.90    1.2510    0.1011
     12.00    1.2534    0.1023
     12.10    1.2558    0.1036
     12.20    1.2582    0.1048
     12.30    1.2605    0.1060
     12.40    1.2628    0.1073
     12.50    1.2651    0.1085
     12.60    1.2673    0.1098
     12.70    1.2695    0.1111
     12.80    1.2716    0.1123
     12.90    1.2738    0.1136
     13.00    1.2759    0.1149
     13.10    1.2780    0.1162
     13.20    1.2801    0.1175
     13.30    1.2821    0.1188
     13.40    1.2842    0.1201
     13.50    1.2862    0.1214
     13.60    1.2883    0.1227
     13.70    1.2903    0.1240
     13.80    1.2924    0.1253
     13.90    1.2944    0.1266
     14.00    1.2964    0.1279
     14.10    1.2985    0.1292
     14.20    1.3005    0.1305
     14.30    1.3026    0.1318
     14.40    1.3047    0.1331
     14.50    1.3068    0.1344
     14.60    1.3089    0.1357
     14.70    1.3110    0.1370
     14.80    1.3131    0.1383
     14.90    1.3152    0.1396
     15.00    1.3172    0.1409
     15.10    1.3191    0.1423
     15.20    1.3210    0.1436
     15.30    1.3228    0.1450
     15.40    1.3246    0.1464
     15.50    1.3264    0.1478
     15.60    1.3281    0.1492
     15.70    1.3297    0.1506
     15.80    1.3312    0.1521
     15.90    1.3326    0.1536
     16.00    1.3338    0.1552
     16.10    1.3347    0.1569
     16.20    1.3354    0.1587
     16.30    1.3357    0.1605
     16.40    1.3356    0.1626
     16.50    1.3351    0.1647
     16.60    1.3341    0.1671
     16.70    1.3327    0.1696
     16.80    1.3309    0.1723
     16.90    1.3289    0.1751
     17.00    1.3269    0.1780
     17.10    1.3252    0.1808
     17.20    1.3239    0.1836
     17.30    1.3229    0.1863
     17.40    1.3222    0.1889
     17.50    1.3216    0.1915
     17.60    1.3214    0.1940
     17.70    1.3214    0.1964
     17.80    1.3216    0.1987
     17.90    1.3219    0.2011
     18.00    1.3223    0.2034
     18.10    1.3229    0.2056
     18.20    1.3237    0.2078
     18.30    1.3246    0.2099
     18.40    1.3255    0.2121
     18.50    1.3266    0.2142
     18.60    1.3278    0.2162
     18.70    1.3290    0.2182
     18.80    1.3303    0.2202
     18.90    1.3317    0.2222
     19.00    1.3332    0.2241
     19.10    1.3348    0.2260
     19.20    1.3363    0.2279
     19.30    1.3380    0.2298
     19.40    1.3397    0.2316
     19.50    1.3415    0.2334
     19.60    1.3433    0.2352
     19.70    1.3451    0.2369
     19.80    1.3470    0.2386
     19.90    1.3489    0.2404
     20.00    1.3508    0.2420
