AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:44 Compatible with AeroDyn v13.0.
Polar "T1_Re0.130_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-7.80          Angle of attack for zero Cn for linear Cn curve (deg)
3.67698        Cn slope for zero lift for linear Cn curve (1/rad)
-0.0007        Cn at stall value for positive angle of attack for linear Cn curve
-0.0069        Cn at stall value for negative angle of attack for linear Cn curve
-2.90          Angle of attack for minimum CD (deg)
0.0181         Minimum CD value
      9.50    1.5238    0.0385
      9.60    1.5290    0.0390
      9.70    1.5340    0.0396
      9.80    1.5389    0.0401
      9.90    1.5438    0.0406
     10.00    1.5486    0.0412
     10.10    1.5532    0.0418
     10.20    1.5578    0.0424
     10.30    1.5623    0.0430
     10.40    1.5667    0.0436
     10.50    1.5710    0.0442
     10.60    1.5751    0.0448
     10.70    1.5792    0.0455
     10.80    1.5831    0.0461
     10.90    1.5870    0.0468
     11.00    1.5907    0.0475
     11.10    1.5942    0.0483
     11.20    1.5976    0.0490
     11.30    1.6009    0.0498
     11.40    1.6041    0.0505
     11.50    1.6070    0.0513
     11.60    1.6098    0.0522
     11.70    1.6125    0.0530
     11.80    1.6150    0.0539
     11.90    1.6173    0.0548
     12.00    1.6194    0.0557
     12.10    1.6212    0.0567
     12.20    1.6229    0.0577
     12.30    1.6243    0.0588
     12.40    1.6254    0.0599
     12.50    1.6263    0.0610
     12.60    1.6270    0.0621
     12.70    1.6276    0.0633
     12.80    1.6279    0.0645
     12.90    1.6282    0.0658
     13.00    1.6284    0.0670
     13.10    1.6286    0.0683
     13.20    1.6289    0.0695
     13.30    1.6294    0.0707
     13.40    1.6302    0.0719
     13.50    1.6313    0.0731
     13.60    1.6328    0.0742
     13.70    1.6348    0.0752
     13.80    1.6375    0.0761
     13.90    1.6409    0.0770
     14.00    1.6451    0.0777
     14.10    1.6501    0.0783
     14.20    1.6560    0.0788
     14.30    1.6627    0.0792
     14.40    1.6702    0.0795
     14.50    1.6787    0.0797
     14.60    1.6883    0.0798
     14.70    1.6990    0.0798
     14.80    1.7107    0.0797
     14.90    1.7138    0.0806
     15.00    1.7167    0.0815
     15.10    1.7226    0.0820
     15.20    1.7262    0.0829
     15.30    1.7266    0.0841
     15.40    1.7282    0.0852
     15.50    1.7310    0.0862
     15.60    1.7365    0.0867
     15.70    1.7472    0.0866
     15.80    1.7455    0.0882
     15.90    1.7452    0.0895
     16.00    1.7462    0.0907
     16.10    1.7486    0.0917
     16.20    1.7532    0.0923
     16.30    1.7665    0.0919
     16.40    1.7633    0.0936
     16.50    1.7612    0.0952
     16.60    1.7602    0.0966
     16.70    1.7602    0.0979
     16.80    1.7615    0.0990
     16.90    1.7645    0.0999
     17.00    1.7736    0.0999
     17.10    1.7715    0.1015
     17.20    1.7679    0.1033
     17.30    1.7652    0.1050
     17.40    1.7633    0.1066
     17.50    1.7626    0.1080
     17.60    1.7633    0.1092
     17.70    1.7662    0.1100
     17.80    1.7716    0.1105
     17.90    1.7672    0.1125
     18.00    1.7634    0.1145
     18.10    1.7605    0.1163
     18.20    1.7584    0.1180
     18.30    1.7573    0.1195
     18.40    1.7577    0.1208
     18.50    1.7601    0.1217
     18.60    1.7660    0.1220
     18.70    1.7614    0.1242
     18.80    1.7573    0.1263
     18.90    1.7538    0.1283
     19.00    1.7512    0.1301
     19.10    1.7497    0.1318
     19.20    1.7498    0.1332
     19.30    1.7529    0.1339
     19.40    1.7571    0.1345
     19.50    1.7517    0.1369
     19.60    1.7469    0.1392
     19.70    1.7430    0.1414
     19.80    1.7402    0.1434
     19.90    1.7394    0.1449
     20.00    1.7435    0.1455
