AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.040_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.60          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-7.09          Angle of attack for zero Cn for linear Cn curve (deg)
1.19970        Cn slope for zero lift for linear Cn curve (1/rad)
-0.0242        Cn at stall value for positive angle of attack for linear Cn curve
-0.0379        Cn at stall value for negative angle of attack for linear Cn curve
0.60           Angle of attack for minimum CD (deg)
0.0280         Minimum CD value
     -0.50    0.2606    0.0309
     -0.40    0.2643    0.0306
     -0.30    0.2674    0.0303
     -0.20    0.2727    0.0300
     -0.10    0.2775    0.0297
      0.00    0.2835    0.0293
      0.10    0.2906    0.0290
      0.20    0.2996    0.0288
      0.30    0.3115    0.0285
      0.40    0.3276    0.0283
      0.50    0.3491    0.0281
      0.60    0.3623    0.0280
      0.70    0.3779    0.0281
      0.80    0.3941    0.0282
      0.90    0.4108    0.0283
      1.00    0.4277    0.0285
      1.10    0.4447    0.0287
      1.20    0.4618    0.0289
      1.30    0.4789    0.0290
      1.40    0.4959    0.0293
      1.50    0.5128    0.0295
      1.60    0.5296    0.0297
      1.70    0.5463    0.0299
      1.80    0.5627    0.0302
      1.90    0.5790    0.0304
      2.00    0.5951    0.0306
      2.10    0.6110    0.0309
      2.20    0.6267    0.0312
      2.30    0.6421    0.0314
      2.40    0.6574    0.0317
      2.50    0.6724    0.0320
      2.60    0.6871    0.0323
      2.70    0.7017    0.0325
      2.80    0.7159    0.0328
      2.90    0.7300    0.0331
      3.00    0.7437    0.0334
      3.10    0.7572    0.0338
      3.20    0.7704    0.0341
      3.30    0.7834    0.0344
      3.40    0.7960    0.0347
      3.50    0.8084    0.0350
      3.60    0.8206    0.0354
      3.70    0.8324    0.0357
      3.80    0.8440    0.0361
      3.90    0.8553    0.0364
      4.00    0.8663    0.0368
      4.10    0.8771    0.0371
      4.20    0.8876    0.0375
      4.30    0.8979    0.0378
      4.40    0.9080    0.0382
      4.50    0.9178    0.0386
      4.60    0.9274    0.0390
      4.70    0.9368    0.0394
      4.80    0.9461    0.0398
      4.90    0.9551    0.0402
      5.00    0.9639    0.0406
      5.10    0.9726    0.0410
      5.30    0.9895    0.0418
      5.40    0.9977    0.0423
      5.50    1.0058    0.0427
      5.60    1.0138    0.0431
      5.70    1.0216    0.0436
      5.80    1.0293    0.0441
      5.90    1.0368    0.0445
      6.00    1.0443    0.0450
      6.10    1.0516    0.0455
      6.20    1.0588    0.0460
      6.30    1.0659    0.0465
      6.40    1.0729    0.0470
      6.50    1.0798    0.0475
      6.60    1.0865    0.0480
      6.70    1.0932    0.0486
      6.80    1.0998    0.0491
      6.90    1.1063    0.0497
      7.00    1.1126    0.0502
      7.10    1.1189    0.0508
      7.20    1.1251    0.0514
      7.30    1.1311    0.0520
      7.40    1.1371    0.0526
      7.50    1.1430    0.0532
      7.60    1.1488    0.0538
      7.70    1.1545    0.0544
      7.80    1.1601    0.0551
      7.90    1.1657    0.0557
      8.00    1.1711    0.0564
      8.10    1.1764    0.0571
      8.20    1.1817    0.0577
      8.30    1.1868    0.0584
      8.40    1.1919    0.0592
      8.50    1.1969    0.0599
      8.60    1.2018    0.0606
      8.70    1.2066    0.0613
      8.80    1.2113    0.0621
      8.90    1.2159    0.0629
      9.00    1.2204    0.0637
      9.10    1.2248    0.0644
      9.20    1.2292    0.0653
      9.30    1.2335    0.0661
      9.40    1.2376    0.0669
      9.50    1.2417    0.0677
      9.60    1.2458    0.0686
      9.70    1.2497    0.0695
      9.80    1.2535    0.0704
      9.90    1.2573    0.0713
     10.00    1.2610    0.0722
     10.10    1.2646    0.0731
     10.20    1.2682    0.0740
     10.30    1.2717    0.0750
     10.40    1.2751    0.0759
     10.50    1.2784    0.0769
     10.60    1.2817    0.0779
     10.70    1.2849    0.0789
     10.80    1.2880    0.0799
     10.90    1.2910    0.0810
     11.00    1.2940    0.0820
     11.10    1.2970    0.0831
     11.20    1.2998    0.0841
     11.30    1.3026    0.0852
     11.40    1.3054    0.0863
     11.50    1.3081    0.0874
     11.60    1.3107    0.0885
     11.70    1.3133    0.0897
     11.80    1.3158    0.0908
     11.90    1.3183    0.0920
     12.00    1.3208    0.0931
     12.10    1.3231    0.0943
     12.20    1.3255    0.0955
     12.30    1.3278    0.0966
     12.40    1.3301    0.0978
     12.50    1.3323    0.0990
     12.60    1.3346    0.1003
     12.70    1.3367    0.1015
     12.80    1.3389    0.1027
     12.90    1.3410    0.1039
     13.00    1.3431    0.1051
     13.10    1.3452    0.1064
     13.20    1.3473    0.1076
     13.30    1.3494    0.1089
     13.40    1.3514    0.1101
     13.50    1.3535    0.1113
     13.60    1.3555    0.1126
     13.70    1.3576    0.1138
     13.80    1.3596    0.1151
     13.90    1.3617    0.1163
     14.00    1.3637    0.1175
     14.10    1.3658    0.1188
     14.20    1.3679    0.1200
     14.30    1.3701    0.1212
     14.40    1.3723    0.1224
     14.50    1.3745    0.1236
     14.60    1.3767    0.1248
     14.70    1.3790    0.1260
     14.80    1.3813    0.1272
     14.90    1.3837    0.1283
     15.00    1.3860    0.1295
     15.10    1.3884    0.1306
     15.20    1.3907    0.1318
     15.30    1.3932    0.1329
     15.40    1.3956    0.1341
     15.50    1.3981    0.1352
     15.60    1.4006    0.1364
     15.70    1.4031    0.1375
     15.80    1.4057    0.1386
     15.90    1.4081    0.1398
     16.00    1.4105    0.1410
     16.10    1.4128    0.1422
     16.20    1.4149    0.1434
     16.30    1.4167    0.1448
     16.40    1.4182    0.1462
     16.50    1.4192    0.1478
     16.60    1.4196    0.1495
     16.70    1.4193    0.1514
     16.80    1.4180    0.1536
     16.90    1.4155    0.1561
     17.00    1.4114    0.1591
     17.10    1.4053    0.1627
     17.20    1.3968    0.1670
     17.30    1.3864    0.1720
     17.40    1.3757    0.1773
     17.50    1.3658    0.1827
     17.60    1.3583    0.1876
     17.70    1.3534    0.1916
     17.80    1.3498    0.1953
     17.90    1.3472    0.1986
     18.00    1.3455    0.2016
     18.10    1.3444    0.2044
     18.20    1.3435    0.2072
     18.30    1.3431    0.2098
     18.40    1.3430    0.2122
     18.50    1.3431    0.2146
     18.60    1.3434    0.2170
     18.70    1.3439    0.2192
     18.80    1.3446    0.2214
     18.90    1.3454    0.2236
     19.00    1.3463    0.2256
     19.10    1.3474    0.2277
     19.20    1.3486    0.2297
     19.30    1.3499    0.2316
     19.40    1.3512    0.2335
     19.50    1.3527    0.2354
     19.60    1.3542    0.2373
     19.70    1.3557    0.2391
     19.80    1.3574    0.2409
     19.90    1.3590    0.2426
     20.00    1.3607    0.2443
