AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.100_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.20          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-7.48          Angle of attack for zero Cn for linear Cn curve (deg)
3.49056        Cn slope for zero lift for linear Cn curve (1/rad)
0.0001         Cn at stall value for positive angle of attack for linear Cn curve
-0.0127        Cn at stall value for negative angle of attack for linear Cn curve
-2.90          Angle of attack for minimum CD (deg)
0.0199         Minimum CD value
     13.60    1.5828    0.0806
     13.70    1.5839    0.0818
     13.80    1.5852    0.0830
     13.90    1.5870    0.0841
     14.00    1.5891    0.0851
     14.10    1.5919    0.0860
     14.20    1.5952    0.0869
     14.30    1.5992    0.0876
     14.40    1.6040    0.0882
     14.50    1.6095    0.0887
     14.60    1.6158    0.0891
     14.70    1.6229    0.0894
     14.80    1.6308    0.0896
     14.90    1.6395    0.0897
     15.00    1.6491    0.0897
     15.10    1.6594    0.0897
     15.20    1.6705    0.0896
     15.30    1.6820    0.0895
     15.40    1.6938    0.0894
     15.50    1.7058    0.0893
     15.60    1.7180    0.0893
     15.70    1.7301    0.0894
     15.80    1.7423    0.0895
     15.90    1.7538    0.0898
     16.00    1.7643    0.0902
     16.10    1.7741    0.0907
     16.20    1.7795    0.0916
     16.30    1.7787    0.0929
     16.40    1.7814    0.0938
     16.50    1.8006    0.0928
     16.60    1.7947    0.0947
     16.70    1.7895    0.0966
     16.80    1.7851    0.0983
     16.90    1.7818    0.1000
     17.00    1.7803    0.1014
     17.10    1.7813    0.1025
     17.20    1.8064    0.1007
     17.30    1.7988    0.1028
     17.40    1.7916    0.1049
     17.50    1.7848    0.1070
     17.60    1.7785    0.1091
     17.70    1.7729    0.1112
     17.80    1.7682    0.1131
     17.90    1.7655    0.1147
     18.00    1.7683    0.1156
     18.10    1.7908    0.1137
     18.20    1.7820    0.1162
     18.30    1.7734    0.1187
     18.40    1.7647    0.1212
     18.50    1.7560    0.1239
     18.60    1.7471    0.1266
     18.70    1.7381    0.1294
     18.80    1.7287    0.1323
     18.90    1.7186    0.1354
     19.00    1.7077    0.1388
     19.10    1.6955    0.1425
     19.20    1.6820    0.1465
     19.30    1.6673    0.1509
     19.40    1.6518    0.1555
     19.50    1.6360    0.1605
     19.60    1.6205    0.1655
     19.80    1.6765    0.1559
     19.90    1.6638    0.1601
