AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.02.2021 at 08:58:06 Compatible with AeroDyn v13.0.
Polar "T1_Re0.005_M0.00_N9.0" on Foil "FX 83-W-108" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.95           Angle of attack for zero Cn for linear Cn curve (deg)
5.15434        Cn slope for zero lift for linear Cn curve (1/rad)
-0.0818        Cn at stall value for positive angle of attack for linear Cn curve
-0.0958        Cn at stall value for negative angle of attack for linear Cn curve
0.70           Angle of attack for minimum CD (deg)
0.0509         Minimum CD value
      2.40    0.1621    0.0599
      2.50    0.1721    0.0603
      2.60    0.1820    0.0606
      2.70    0.1918    0.0610
      2.80    0.2015    0.0614
      2.90    0.2111    0.0617
      3.00    0.2205    0.0621
      3.10    0.2299    0.0625
      3.20    0.2392    0.0628
      3.30    0.2483    0.0632
      3.40    0.2574    0.0636
      3.50    0.2664    0.0640
      3.60    0.2754    0.0644
      3.70    0.2842    0.0648
      3.80    0.2930    0.0652
      3.90    0.3017    0.0656
      4.00    0.3103    0.0660
      4.10    0.3188    0.0664
      4.20    0.3273    0.0668
      4.30    0.3357    0.0672
      4.40    0.3440    0.0676
      4.50    0.3522    0.0680
      4.60    0.3604    0.0685
      4.70    0.3686    0.0689
      4.80    0.3766    0.0694
      4.90    0.3846    0.0698
      5.00    0.3926    0.0703
      5.10    0.4004    0.0707
      5.20    0.4083    0.0712
      5.30    0.4160    0.0717
      5.40    0.4237    0.0721
      5.50    0.4313    0.0726
      5.60    0.4389    0.0731
      5.70    0.4465    0.0736
      5.80    0.4539    0.0741
      5.90    0.4613    0.0747
      6.00    0.4687    0.0752
      6.10    0.4760    0.0757
      6.20    0.4832    0.0763
      6.30    0.4904    0.0768
      6.40    0.4975    0.0774
      6.50    0.5046    0.0779
      6.60    0.5116    0.0785
      6.70    0.5186    0.0791
      6.80    0.5255    0.0797
      6.90    0.5324    0.0803
      7.00    0.5392    0.0809
      7.10    0.5459    0.0815
      7.20    0.5526    0.0821
      7.30    0.5593    0.0828
      7.40    0.5658    0.0834
      7.50    0.5724    0.0841
      7.60    0.5788    0.0847
      7.70    0.5853    0.0854
      7.80    0.5916    0.0861
      7.90    0.5979    0.0868
      8.00    0.6042    0.0875
      8.10    0.6104    0.0882
      8.20    0.6165    0.0890
      8.30    0.6226    0.0897
      8.40    0.6286    0.0905
      8.50    0.6346    0.0912
      8.60    0.6405    0.0920
      8.70    0.6463    0.0928
      8.80    0.6521    0.0936
      8.90    0.6578    0.0945
      9.00    0.6634    0.0953
      9.10    0.6690    0.0962
      9.20    0.6745    0.0970
      9.30    0.6800    0.0979
      9.40    0.6854    0.0988
      9.50    0.6907    0.0997
      9.60    0.6959    0.1006
      9.70    0.7011    0.1016
      9.80    0.7062    0.1026
      9.90    0.7113    0.1035
     10.00    0.7162    0.1045
     10.10    0.7211    0.1056
     10.20    0.7260    0.1066
     10.30    0.7307    0.1076
     10.40    0.7354    0.1087
     10.50    0.7401    0.1098
     10.60    0.7446    0.1109
     10.70    0.7491    0.1120
     10.80    0.7535    0.1131
     10.90    0.7579    0.1143
     11.00    0.7622    0.1155
     11.10    0.7665    0.1166
     11.20    0.7707    0.1178
     11.30    0.7750    0.1190
     11.40    0.7793    0.1202
     11.50    0.7835    0.1215
     11.60    0.7878    0.1227
     11.70    0.7920    0.1239
     11.80    0.7962    0.1252
     11.90    0.8004    0.1264
     12.00    0.8046    0.1277
     12.10    0.8088    0.1289
     12.20    0.8129    0.1302
     12.30    0.8169    0.1314
     12.40    0.8210    0.1326
     12.50    0.8250    0.1339
     12.60    0.8289    0.1352
     12.70    0.8328    0.1364
     12.80    0.8367    0.1377
     12.90    0.8406    0.1390
     13.00    0.8444    0.1403
     13.10    0.8482    0.1416
     13.20    0.8520    0.1429
     13.30    0.8558    0.1442
     13.40    0.8595    0.1455
     13.50    0.8633    0.1469
     13.60    0.8670    0.1482
     13.70    0.8706    0.1496
     13.80    0.8743    0.1509
     13.90    0.8779    0.1523
     14.00    0.8816    0.1537
     14.10    0.8851    0.1551
     14.20    0.8887    0.1565
     14.30    0.8923    0.1579
     14.40    0.8958    0.1593
     14.50    0.8993    0.1607
     14.60    0.9028    0.1621
     14.70    0.9063    0.1636
     14.80    0.9098    0.1650
     14.90    0.9132    0.1664
     15.00    0.9167    0.1679
     15.10    0.9201    0.1693
     15.20    0.9236    0.1708
     15.30    0.9270    0.1723
     15.40    0.9304    0.1737
     15.50    0.9338    0.1752
     15.60    0.9372    0.1767
     15.70    0.9405    0.1782
     15.80    0.9439    0.1797
     15.90    0.9473    0.1812
     16.00    0.9506    0.1827
     16.10    0.9540    0.1842
     16.20    0.9573    0.1857
     16.30    0.9607    0.1872
     16.40    0.9640    0.1887
     16.50    0.9674    0.1902
     16.60    0.9707    0.1917
     16.70    0.9741    0.1932
     16.80    0.9774    0.1947
     16.90    0.9807    0.1963
     17.00    0.9840    0.1978
     17.10    0.9873    0.1993
     17.20    0.9906    0.2008
     17.30    0.9939    0.2023
     17.40    0.9972    0.2038
     17.50    1.0004    0.2053
     17.60    1.0037    0.2068
     17.70    1.0069    0.2083
     17.80    1.0102    0.2097
     17.90    1.0134    0.2112
     18.00    1.0166    0.2127
     18.10    1.0198    0.2142
     18.20    1.0230    0.2157
     18.30    1.0262    0.2171
     18.40    1.0294    0.2186
     18.50    1.0326    0.2201
     18.60    1.0357    0.2215
     18.70    1.0389    0.2229
     18.80    1.0420    0.2244
     18.90    1.0451    0.2258
     19.00    1.0482    0.2272
     19.10    1.0512    0.2286
     19.20    1.0543    0.2300
     19.30    1.0573    0.2313
     19.40    1.0603    0.2327
     19.50    1.0634    0.2341
     19.60    1.0664    0.2354
     19.70    1.0694    0.2368
     19.80    1.0724    0.2381
     19.90    1.0754    0.2394
     20.00    1.0784    0.2408
