AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.007_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.97           Angle of attack for zero Cn for linear Cn curve (deg)
5.64897        Cn slope for zero lift for linear Cn curve (1/rad)
-0.0193        Cn at stall value for positive angle of attack for linear Cn curve
-0.0237        Cn at stall value for negative angle of attack for linear Cn curve
0.70           Angle of attack for minimum CD (deg)
0.0507         Minimum CD value
      8.20    0.7074    0.1073
      8.30    0.7134    0.1082
      8.40    0.7195    0.1090
      8.50    0.7255    0.1099
      8.60    0.7315    0.1108
      8.70    0.7374    0.1116
      8.80    0.7433    0.1125
      8.90    0.7492    0.1134
      9.00    0.7550    0.1143
      9.10    0.7608    0.1152
      9.20    0.7666    0.1161
      9.30    0.7723    0.1170
      9.40    0.7780    0.1179
      9.50    0.7837    0.1189
      9.60    0.7893    0.1198
      9.70    0.7949    0.1207
      9.80    0.8005    0.1217
      9.90    0.8061    0.1226
     10.00    0.8116    0.1236
     10.10    0.8171    0.1245
     10.20    0.8226    0.1255
     10.30    0.8280    0.1264
     10.40    0.8335    0.1274
     10.50    0.8389    0.1283
     10.60    0.8443    0.1293
     10.70    0.8497    0.1302
     10.80    0.8550    0.1312
     10.90    0.8603    0.1322
     11.00    0.8657    0.1332
     11.10    0.8709    0.1341
     11.20    0.8762    0.1351
     11.30    0.8815    0.1361
     11.40    0.8867    0.1371
     11.50    0.8919    0.1381
     11.60    0.8970    0.1391
     11.70    0.9022    0.1401
     11.80    0.9073    0.1411
     11.90    0.9125    0.1421
     12.00    0.9176    0.1431
     12.10    0.9227    0.1441
     12.20    0.9278    0.1451
     12.30    0.9328    0.1461
     12.40    0.9379    0.1471
     12.50    0.9429    0.1481
     12.60    0.9479    0.1491
     12.70    0.9528    0.1501
     12.80    0.9578    0.1511
     12.90    0.9627    0.1521
     13.00    0.9676    0.1531
     13.10    0.9725    0.1541
     13.20    0.9774    0.1551
     13.30    0.9822    0.1562
     13.40    0.9870    0.1572
     13.50    0.9918    0.1582
     13.60    0.9966    0.1592
     13.70    1.0013    0.1603
     13.80    1.0061    0.1613
     13.90    1.0108    0.1623
     14.00    1.0155    0.1633
     14.10    1.0202    0.1644
     14.20    1.0249    0.1654
     14.30    1.0296    0.1665
     14.40    1.0343    0.1675
     14.50    1.0389    0.1685
     14.60    1.0436    0.1696
     14.70    1.0482    0.1706
     14.80    1.0528    0.1717
     14.90    1.0574    0.1727
     15.00    1.0620    0.1738
     15.10    1.0665    0.1748
     15.20    1.0710    0.1759
     15.30    1.0755    0.1770
     15.40    1.0800    0.1780
     15.50    1.0845    0.1791
     15.60    1.0889    0.1801
     15.70    1.0933    0.1812
     15.80    1.0977    0.1823
     15.90    1.1020    0.1834
     16.00    1.1063    0.1844
     16.10    1.1106    0.1855
     16.20    1.1149    0.1866
     16.30    1.1192    0.1877
     16.40    1.1234    0.1889
     16.50    1.1276    0.1900
     16.60    1.1318    0.1911
     16.70    1.1360    0.1922
     16.80    1.1401    0.1934
     16.90    1.1442    0.1945
     17.00    1.1483    0.1957
     17.10    1.1524    0.1969
     17.20    1.1565    0.1980
     17.30    1.1605    0.1992
     17.40    1.1645    0.2004
     17.50    1.1685    0.2016
     17.60    1.1724    0.2028
     17.70    1.1764    0.2040
     17.80    1.1803    0.2052
     17.90    1.1842    0.2064
     18.00    1.1881    0.2077
     18.10    1.1919    0.2089
     18.20    1.1958    0.2101
     18.30    1.1996    0.2114
     18.40    1.2034    0.2126
     18.50    1.2072    0.2139
     18.60    1.2109    0.2151
     18.70    1.2147    0.2164
     18.80    1.2184    0.2177
     18.90    1.2221    0.2189
     19.00    1.2259    0.2202
     19.10    1.2295    0.2215
     19.20    1.2332    0.2228
     19.30    1.2369    0.2241
     19.40    1.2405    0.2253
     19.50    1.2442    0.2266
     19.60    1.2478    0.2279
     19.70    1.2514    0.2292
     19.80    1.2550    0.2305
     19.90    1.2586    0.2318
     20.00    1.2622    0.2331
