AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.015_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-12.14         Angle of attack for zero Cn for linear Cn curve (deg)
0.10966        Cn slope for zero lift for linear Cn curve (1/rad)
0.2016         Cn at stall value for positive angle of attack for linear Cn curve
0.1341         Cn at stall value for negative angle of attack for linear Cn curve
-0.20          Angle of attack for minimum CD (deg)
0.0401         Minimum CD value
     -1.60    0.1944    0.0430
     -1.50    0.1898    0.0427
     -1.40    0.1854    0.0425
     -1.30    0.1809    0.0422
     -1.20    0.1766    0.0419
     -1.10    0.1725    0.0417
     -1.00    0.1685    0.0414
     -0.90    0.1647    0.0412
     -0.80    0.1612    0.0410
     -0.70    0.1583    0.0407
     -0.60    0.1570    0.0405
     -0.50    0.1580    0.0404
     -0.40    0.1616    0.0403
     -0.30    0.1678    0.0402
     -0.20    0.1761    0.0401
     -0.10    0.1863    0.0402
      0.00    0.1978    0.0402
      0.10    0.2103    0.0403
      0.20    0.2235    0.0404
      0.30    0.2372    0.0405
      0.40    0.2513    0.0407
      0.50    0.2655    0.0409
      0.60    0.2799    0.0411
      0.70    0.2943    0.0413
      0.80    0.3087    0.0415
      0.90    0.3230    0.0418
      1.00    0.3373    0.0420
      1.10    0.3514    0.0423
      1.20    0.3653    0.0426
      1.30    0.3791    0.0429
      1.40    0.3927    0.0432
      1.50    0.4061    0.0435
      1.60    0.4194    0.0438
      1.70    0.4324    0.0442
      1.80    0.4452    0.0445
      1.90    0.4578    0.0449
      2.00    0.4702    0.0452
      2.10    0.4824    0.0456
      2.20    0.4943    0.0460
      2.30    0.5061    0.0463
      2.40    0.5177    0.0467
      2.50    0.5290    0.0471
      2.60    0.5402    0.0475
      2.70    0.5511    0.0479
      2.80    0.5619    0.0483
      2.90    0.5725    0.0488
      3.00    0.5829    0.0492
      3.10    0.5931    0.0496
      3.20    0.6032    0.0501
      3.30    0.6131    0.0505
      3.40    0.6228    0.0510
      3.50    0.6324    0.0515
      3.60    0.6418    0.0519
      3.70    0.6511    0.0524
      3.80    0.6603    0.0529
      3.90    0.6692    0.0534
      4.00    0.6781    0.0539
      4.10    0.6868    0.0544
      4.20    0.6954    0.0549
      4.30    0.7038    0.0555
      4.40    0.7121    0.0560
      4.50    0.7203    0.0565
      4.60    0.7284    0.0571
      4.70    0.7363    0.0577
      4.80    0.7441    0.0582
      4.90    0.7518    0.0588
      5.00    0.7593    0.0594
      5.10    0.7668    0.0600
      5.20    0.7741    0.0606
      5.30    0.7813    0.0613
      5.40    0.7884    0.0619
      5.50    0.7954    0.0625
      5.60    0.8022    0.0632
      5.70    0.8090    0.0639
      5.80    0.8157    0.0645
      5.90    0.8222    0.0652
      6.00    0.8287    0.0659
      6.10    0.8350    0.0666
      6.20    0.8412    0.0674
      6.30    0.8474    0.0681
      6.40    0.8534    0.0688
      6.50    0.8594    0.0696
      6.60    0.8652    0.0703
      6.70    0.8710    0.0711
      6.80    0.8766    0.0719
      6.90    0.8822    0.0727
      7.00    0.8876    0.0735
      7.10    0.8930    0.0744
      7.20    0.8983    0.0752
      7.30    0.9035    0.0760
      7.40    0.9086    0.0769
      7.50    0.9136    0.0778
      7.60    0.9186    0.0787
      7.70    0.9234    0.0796
      7.80    0.9282    0.0805
      7.90    0.9328    0.0814
      8.00    0.9374    0.0823
      8.10    0.9419    0.0833
      8.20    0.9463    0.0843
      8.30    0.9507    0.0852
      8.40    0.9549    0.0862
      8.50    0.9591    0.0872
      8.60    0.9632    0.0883
      8.70    0.9672    0.0893
      8.80    0.9712    0.0903
      8.90    0.9751    0.0914
      9.00    0.9790    0.0925
      9.10    0.9828    0.0935
      9.20    0.9866    0.0946
      9.30    0.9903    0.0957
      9.40    0.9939    0.0968
      9.50    0.9975    0.0980
      9.60    1.0010    0.0991
      9.70    1.0045    0.1002
      9.80    1.0080    0.1014
      9.90    1.0115    0.1025
     10.00    1.0148    0.1037
     10.10    1.0182    0.1049
     10.20    1.0215    0.1061
     10.30    1.0248    0.1073
     10.40    1.0280    0.1085
     10.50    1.0312    0.1097
     10.60    1.0344    0.1109
     10.70    1.0375    0.1121
     10.80    1.0406    0.1133
     10.90    1.0437    0.1146
     11.00    1.0467    0.1158
     11.10    1.0496    0.1171
     11.20    1.0525    0.1184
     11.30    1.0555    0.1196
     11.40    1.0584    0.1209
     11.50    1.0613    0.1222
     11.60    1.0642    0.1235
     11.70    1.0671    0.1247
     11.80    1.0700    0.1260
     11.90    1.0729    0.1273
     12.00    1.0757    0.1286
     12.10    1.0785    0.1299
     12.20    1.0814    0.1312
     12.30    1.0844    0.1325
     12.40    1.0873    0.1337
     12.50    1.0902    0.1350
     12.60    1.0932    0.1363
     12.70    1.0960    0.1376
     12.80    1.0989    0.1389
     12.90    1.1019    0.1402
     13.00    1.1049    0.1414
     13.10    1.1080    0.1427
     13.20    1.1111    0.1439
     13.30    1.1142    0.1452
     13.40    1.1174    0.1464
     13.50    1.1206    0.1476
     13.60    1.1238    0.1489
     13.70    1.1270    0.1501
     13.80    1.1303    0.1513
     13.90    1.1336    0.1525
     14.00    1.1369    0.1537
     14.10    1.1403    0.1549
     14.20    1.1437    0.1561
     14.30    1.1471    0.1573
     14.40    1.1505    0.1585
     14.50    1.1539    0.1597
     14.60    1.1574    0.1609
     14.70    1.1608    0.1621
     14.80    1.1642    0.1632
     14.90    1.1676    0.1644
     15.00    1.1710    0.1656
     15.10    1.1744    0.1668
     15.20    1.1777    0.1680
     15.30    1.1810    0.1692
     15.40    1.1843    0.1704
     15.50    1.1876    0.1717
     15.60    1.1908    0.1729
     15.70    1.1941    0.1742
     15.80    1.1973    0.1755
     15.90    1.2004    0.1767
     16.00    1.2036    0.1781
     16.10    1.2067    0.1794
     16.20    1.2097    0.1807
     16.30    1.2127    0.1821
     16.40    1.2157    0.1835
     16.50    1.2187    0.1849
     16.60    1.2216    0.1863
     16.70    1.2246    0.1877
     16.80    1.2274    0.1891
     16.90    1.2303    0.1906
     17.00    1.2331    0.1921
     17.10    1.2360    0.1935
     17.20    1.2388    0.1950
     17.30    1.2416    0.1965
     17.40    1.2444    0.1980
     17.50    1.2472    0.1995
     17.60    1.2500    0.2010
     17.70    1.2528    0.2026
     17.80    1.2556    0.2041
     17.90    1.2584    0.2056
     18.00    1.2612    0.2071
     18.10    1.2640    0.2086
     18.20    1.2668    0.2102
     18.30    1.2696    0.2117
     18.40    1.2724    0.2132
     18.50    1.2752    0.2148
     18.60    1.2780    0.2163
     18.70    1.2808    0.2178
     18.80    1.2836    0.2194
     18.90    1.2864    0.2209
     19.00    1.2892    0.2225
     19.10    1.2919    0.2240
     19.20    1.2947    0.2255
     19.30    1.2975    0.2271
     19.40    1.3002    0.2286
     19.50    1.3030    0.2301
     19.60    1.3057    0.2317
     19.70    1.3084    0.2332
     19.80    1.3112    0.2347
     19.90    1.3139    0.2362
     20.00    1.3166    0.2377
