AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.010_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-8.49          Angle of attack for zero Cn for linear Cn curve (deg)
0.33880        Cn slope for zero lift for linear Cn curve (1/rad)
0.1526         Cn at stall value for positive angle of attack for linear Cn curve
0.0631         Cn at stall value for negative angle of attack for linear Cn curve
-0.10          Angle of attack for minimum CD (deg)
0.0494         Minimum CD value
     -1.10    0.0636    0.0513
     -1.00    0.0581    0.0511
     -0.90    0.0528    0.0508
     -0.80    0.0484    0.0505
     -0.70    0.0456    0.0502
     -0.60    0.0454    0.0500
     -0.50    0.0483    0.0498
     -0.40    0.0543    0.0496
     -0.30    0.0631    0.0495
     -0.20    0.0741    0.0494
     -0.10    0.0865    0.0494
      0.00    0.0999    0.0494
      0.10    0.1140    0.0495
      0.20    0.1283    0.0496
      0.30    0.1428    0.0498
      0.40    0.1574    0.0500
      0.50    0.1718    0.0502
      0.60    0.1862    0.0504
      0.70    0.2004    0.0506
      0.80    0.2144    0.0509
      0.90    0.2283    0.0511
      1.00    0.2419    0.0514
      1.10    0.2553    0.0517
      1.20    0.2685    0.0521
      1.30    0.2814    0.0524
      1.40    0.2942    0.0527
      1.50    0.3067    0.0531
      1.60    0.3189    0.0535
      1.70    0.3310    0.0539
      1.80    0.3428    0.0542
      1.90    0.3544    0.0546
      2.00    0.3658    0.0551
      2.10    0.3770    0.0555
      2.20    0.3881    0.0559
      2.30    0.3988    0.0564
      2.40    0.4094    0.0568
      2.50    0.4199    0.0573
      2.60    0.4301    0.0577
      2.70    0.4401    0.0582
      2.80    0.4500    0.0587
      2.90    0.4597    0.0592
      3.00    0.4693    0.0597
      3.10    0.4786    0.0602
      3.20    0.4879    0.0608
      3.30    0.4969    0.0613
      3.40    0.5059    0.0619
      3.50    0.5146    0.0624
      3.60    0.5233    0.0630
      3.70    0.5318    0.0636
      3.80    0.5401    0.0641
      3.90    0.5484    0.0647
      4.00    0.5565    0.0653
      4.10    0.5645    0.0660
      4.20    0.5723    0.0666
      4.30    0.5801    0.0672
      4.40    0.5877    0.0679
      4.50    0.5952    0.0685
      4.60    0.6026    0.0692
      4.70    0.6099    0.0699
      4.80    0.6170    0.0706
      4.90    0.6241    0.0712
      5.00    0.6310    0.0720
      5.10    0.6378    0.0727
      5.20    0.6446    0.0734
      5.40    0.6578    0.0749
      5.50    0.6642    0.0756
      5.60    0.6706    0.0764
      5.70    0.6769    0.0772
      5.80    0.6831    0.0780
      5.90    0.6892    0.0788
      6.00    0.6953    0.0796
      6.10    0.7013    0.0804
      6.20    0.7071    0.0812
      6.30    0.7129    0.0821
      6.40    0.7187    0.0829
      6.50    0.7244    0.0838
      6.60    0.7300    0.0847
      6.70    0.7356    0.0855
      6.80    0.7412    0.0864
      6.90    0.7466    0.0873
      7.00    0.7520    0.0882
      7.10    0.7574    0.0891
      7.20    0.7627    0.0900
      7.30    0.7680    0.0909
      7.40    0.7732    0.0918
      7.50    0.7783    0.0928
      7.60    0.7834    0.0937
      7.70    0.7885    0.0947
      7.80    0.7935    0.0956
      7.90    0.7984    0.0966
      8.00    0.8034    0.0975
      8.10    0.8083    0.0985
      8.20    0.8132    0.0995
      8.30    0.8181    0.1005
      8.40    0.8229    0.1014
      8.50    0.8277    0.1024
      8.60    0.8325    0.1034
      8.70    0.8372    0.1044
      8.80    0.8419    0.1054
      8.90    0.8466    0.1065
      9.00    0.8513    0.1075
      9.10    0.8559    0.1085
      9.20    0.8605    0.1095
      9.30    0.8651    0.1106
      9.40    0.8697    0.1116
      9.50    0.8743    0.1126
      9.60    0.8788    0.1137
      9.70    0.8834    0.1147
      9.80    0.8879    0.1157
      9.90    0.8923    0.1168
     10.00    0.8968    0.1178
     10.10    0.9012    0.1189
     10.20    0.9056    0.1200
     10.30    0.9100    0.1210
     10.40    0.9144    0.1221
     10.50    0.9188    0.1232
     10.60    0.9232    0.1242
     10.70    0.9276    0.1253
     10.80    0.9320    0.1264
     10.90    0.9364    0.1274
     11.00    0.9408    0.1285
     11.10    0.9451    0.1296
     11.20    0.9495    0.1306
     11.30    0.9539    0.1317
     11.40    0.9582    0.1328
     11.50    0.9625    0.1339
     11.60    0.9668    0.1349
     11.70    0.9711    0.1360
     11.80    0.9754    0.1371
     11.90    0.9797    0.1382
     12.00    0.9840    0.1393
     12.10    0.9882    0.1403
     12.20    0.9925    0.1414
     12.30    0.9968    0.1425
     12.40    1.0011    0.1436
     12.50    1.0054    0.1446
     12.60    1.0096    0.1457
     12.70    1.0139    0.1468
     12.80    1.0182    0.1479
     12.90    1.0224    0.1489
     13.00    1.0266    0.1500
     13.10    1.0308    0.1511
     13.20    1.0350    0.1522
     13.30    1.0392    0.1533
     13.40    1.0434    0.1543
     13.50    1.0476    0.1554
     13.60    1.0518    0.1565
     13.70    1.0560    0.1576
     13.80    1.0603    0.1587
     13.90    1.0645    0.1597
     14.00    1.0687    0.1608
     14.10    1.0730    0.1619
     14.20    1.0772    0.1630
     14.30    1.0814    0.1641
     14.40    1.0856    0.1651
     14.50    1.0898    0.1662
     14.60    1.0940    0.1673
     14.70    1.0982    0.1684
     14.80    1.1024    0.1695
     14.90    1.1065    0.1706
     15.00    1.1106    0.1717
     15.10    1.1147    0.1727
     15.20    1.1188    0.1738
     15.30    1.1228    0.1749
     15.40    1.1268    0.1760
     15.50    1.1308    0.1772
     15.60    1.1348    0.1783
     15.70    1.1387    0.1794
     15.80    1.1427    0.1806
     15.90    1.1466    0.1817
     16.00    1.1505    0.1829
     16.10    1.1543    0.1840
     16.20    1.1582    0.1852
     16.30    1.1620    0.1864
     16.40    1.1657    0.1876
     16.50    1.1695    0.1888
     16.60    1.1732    0.1900
     16.70    1.1769    0.1913
     16.80    1.1806    0.1925
     16.90    1.1843    0.1938
     17.00    1.1879    0.1950
     17.10    1.1915    0.1963
     17.20    1.1951    0.1976
     17.30    1.1987    0.1989
     17.40    1.2022    0.2002
     17.50    1.2057    0.2015
     17.60    1.2093    0.2028
     17.70    1.2128    0.2041
     17.80    1.2162    0.2054
     17.90    1.2197    0.2068
     18.00    1.2231    0.2081
     18.10    1.2266    0.2094
     18.20    1.2300    0.2108
     18.30    1.2334    0.2121
     18.40    1.2368    0.2135
     18.50    1.2402    0.2148
     18.60    1.2436    0.2162
     18.70    1.2470    0.2176
     18.80    1.2503    0.2189
     18.90    1.2537    0.2203
     19.00    1.2570    0.2217
     19.10    1.2604    0.2231
     19.20    1.2637    0.2244
     19.30    1.2670    0.2258
     19.40    1.2703    0.2272
     19.50    1.2736    0.2286
     19.60    1.2769    0.2300
     19.70    1.2801    0.2314
     19.80    1.2834    0.2327
     19.90    1.2866    0.2341
     20.00    1.2898    0.2355
