AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.035_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.40          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-7.22          Angle of attack for zero Cn for linear Cn curve (deg)
0.12572        Cn slope for zero lift for linear Cn curve (1/rad)
-0.0291        Cn at stall value for positive angle of attack for linear Cn curve
-0.0405        Cn at stall value for negative angle of attack for linear Cn curve
0.20           Angle of attack for minimum CD (deg)
0.0292         Minimum CD value
     16.20    1.3780    0.1503
     16.30    1.3789    0.1519
     16.40    1.3793    0.1536
     16.50    1.3792    0.1556
     16.60    1.3783    0.1577
     16.70    1.3767    0.1601
     16.80    1.3740    0.1628
     16.90    1.3703    0.1658
     17.00    1.3656    0.1693
     17.10    1.3602    0.1730
     17.20    1.3547    0.1768
     17.30    1.3497    0.1806
     17.40    1.3454    0.1844
     17.50    1.3419    0.1879
     17.60    1.3395    0.1912
     17.70    1.3378    0.1941
     17.80    1.3365    0.1970
     17.90    1.3355    0.1998
     18.00    1.3350    0.2024
     18.10    1.3348    0.2049
     18.20    1.3348    0.2074
     18.30    1.3349    0.2097
     18.40    1.3353    0.2121
     18.50    1.3359    0.2143
     18.60    1.3366    0.2165
     18.70    1.3374    0.2187
     18.80    1.3384    0.2208
     18.90    1.3395    0.2228
     19.00    1.3407    0.2249
     19.10    1.3419    0.2268
     19.20    1.3433    0.2288
     19.30    1.3447    0.2307
     19.40    1.3462    0.2326
     19.50    1.3478    0.2344
     19.60    1.3494    0.2362
     19.70    1.3511    0.2380
     19.80    1.3528    0.2398
     19.90    1.3546    0.2415
     20.00    1.3564    0.2432
