AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:44 Compatible with AeroDyn v13.0.
Polar "T1_Re0.160_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.90          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-7.87          Angle of attack for zero Cn for linear Cn curve (deg)
3.86612        Cn slope for zero lift for linear Cn curve (1/rad)
-0.0022        Cn at stall value for positive angle of attack for linear Cn curve
-0.0164        Cn at stall value for negative angle of attack for linear Cn curve
-2.80          Angle of attack for minimum CD (deg)
0.0169         Minimum CD value
      7.20    1.4054    0.0275
      7.30    1.4127    0.0278
      7.40    1.4199    0.0281
      7.50    1.4270    0.0284
      7.60    1.4341    0.0287
      7.70    1.4410    0.0291
      7.80    1.4478    0.0294
      7.90    1.4545    0.0297
      8.00    1.4612    0.0300
      8.10    1.4677    0.0304
      8.20    1.4742    0.0307
      8.30    1.4806    0.0311
      8.40    1.4869    0.0315
      8.50    1.4932    0.0318
      8.60    1.4993    0.0322
      8.70    1.5054    0.0326
      8.80    1.5114    0.0330
      8.90    1.5173    0.0334
      9.00    1.5231    0.0339
      9.10    1.5288    0.0343
      9.20    1.5345    0.0347
      9.30    1.5400    0.0352
      9.40    1.5455    0.0356
      9.50    1.5509    0.0361
      9.60    1.5563    0.0366
      9.70    1.5615    0.0371
      9.80    1.5666    0.0376
      9.90    1.5717    0.0381
     10.00    1.5767    0.0386
     10.10    1.5815    0.0391
     10.20    1.5863    0.0397
     10.30    1.5910    0.0403
     10.40    1.5956    0.0408
     10.50    1.6001    0.0414
     10.60    1.6044    0.0420
     10.70    1.6087    0.0426
     10.80    1.6128    0.0433
     10.90    1.6168    0.0439
     11.00    1.6207    0.0446
     11.10    1.6244    0.0453
     11.20    1.6279    0.0460
     11.30    1.6313    0.0467
     11.40    1.6345    0.0475
     11.50    1.6375    0.0483
     11.60    1.6403    0.0491
     11.70    1.6428    0.0499
     11.80    1.6451    0.0508
     11.90    1.6470    0.0518
     12.00    1.6487    0.0527
     12.10    1.6500    0.0537
     12.20    1.6510    0.0548
     12.30    1.6517    0.0559
     12.40    1.6521    0.0571
     12.50    1.6523    0.0583
     12.60    1.6524    0.0595
     12.70    1.6524    0.0607
     12.80    1.6525    0.0619
     12.90    1.6526    0.0632
     13.00    1.6530    0.0644
     13.10    1.6536    0.0656
     13.20    1.6545    0.0667
     13.30    1.6558    0.0678
     13.40    1.6577    0.0688
     13.50    1.6601    0.0698
     13.60    1.6632    0.0707
     13.70    1.6670    0.0714
     13.80    1.6717    0.0721
     13.90    1.6757    0.0729
     14.00    1.6773    0.0739
     14.10    1.6792    0.0750
     14.20    1.6818    0.0759
     14.30    1.6836    0.0770
     14.40    1.6856    0.0781
     14.50    1.6880    0.0791
     14.60    1.6910    0.0799
     14.70    1.6962    0.0805
     14.80    1.6972    0.0817
     14.90    1.6989    0.0828
     15.00    1.7013    0.0838
     15.10    1.7043    0.0847
     15.20    1.7087    0.0854
     15.30    1.7148    0.0858
     15.40    1.7146    0.0873
     15.50    1.7153    0.0885
     15.60    1.7167    0.0897
     15.70    1.7189    0.0907
     15.80    1.7221    0.0916
     15.90    1.7271    0.0922
     16.00    1.7295    0.0932
     16.10    1.7289    0.0947
     16.20    1.7290    0.0960
     16.30    1.7296    0.0973
     16.40    1.7305    0.0986
     16.50    1.7322    0.0997
     16.60    1.7352    0.1005
     16.70    1.7366    0.1017
     16.80    1.7356    0.1033
     16.90    1.7353    0.1047
     17.00    1.7354    0.1062
     17.10    1.7358    0.1075
     17.20    1.7367    0.1088
     17.30    1.7384    0.1098
     17.40    1.7412    0.1107
     17.50    1.7402    0.1124
     17.60    1.7399    0.1139
     17.70    1.7399    0.1153
     17.80    1.7400    0.1167
     17.90    1.7404    0.1181
     18.00    1.7415    0.1193
     18.10    1.7437    0.1203
     18.20    1.7450    0.1215
     18.30    1.7436    0.1232
     18.40    1.7427    0.1248
     18.50    1.7421    0.1264
     18.60    1.7419    0.1279
     18.70    1.7425    0.1292
     18.80    1.7446    0.1302
     18.90    1.7470    0.1311
     19.00    1.7444    0.1331
     19.10    1.7424    0.1349
     19.20    1.7409    0.1367
     19.30    1.7401    0.1383
     19.40    1.7403    0.1397
     19.50    1.7429    0.1405
     19.60    1.7438    0.1418
     19.70    1.7402    0.1440
     19.80    1.7372    0.1461
     19.90    1.7347    0.1481
     20.00    1.7330    0.1500
