AeroDyn airfoil file Created with QBlade v0.963 64bit on 29.01.2021 at 08:57:43 Compatible with AeroDyn v13.0.
Polar "T1_Re0.008_M0.00_N9.0" on Foil "WORTMANN FX 63-137 AIRFOIL EXTRA REFINED 2" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-7.10          Angle of attack for zero Cn for linear Cn curve (deg)
-0.03653       Cn slope for zero lift for linear Cn curve (1/rad)
-0.0110        Cn at stall value for positive angle of attack for linear Cn curve
-0.0163        Cn at stall value for negative angle of attack for linear Cn curve
0.10           Angle of attack for minimum CD (deg)
0.0557         Minimum CD value
      0.00   -0.0768    0.0557
      0.10   -0.0566    0.0557
      0.20   -0.0345    0.0558
      0.30   -0.0125    0.0560
      0.40    0.0088    0.0562
      0.50    0.0291    0.0565
      0.60    0.0486    0.0567
      0.70    0.0672    0.0570
      0.80    0.0851    0.0574
      0.90    0.1023    0.0577
      1.00    0.1188    0.0580
      1.10    0.1348    0.0584
      1.20    0.1502    0.0587
      1.30    0.1651    0.0591
      1.40    0.1796    0.0595
      1.50    0.1937    0.0599
      1.60    0.2074    0.0603
      1.70    0.2207    0.0607
      1.80    0.2337    0.0611
      1.90    0.2464    0.0616
      2.00    0.2587    0.0620
      2.10    0.2708    0.0625
      2.20    0.2826    0.0629
      2.30    0.2941    0.0634
      2.40    0.3054    0.0639
      2.50    0.3165    0.0644
      2.60    0.3273    0.0649
      2.70    0.3380    0.0654
      2.80    0.3484    0.0659
      2.90    0.3586    0.0664
      3.00    0.3686    0.0670
      3.10    0.3785    0.0675
      3.20    0.3882    0.0680
      3.30    0.3977    0.0686
      3.40    0.4071    0.0692
      3.50    0.4163    0.0697
      3.60    0.4254    0.0703
      3.70    0.4344    0.0709
      3.80    0.4432    0.0715
      3.90    0.4518    0.0721
      4.00    0.4604    0.0728
      4.10    0.4688    0.0734
      4.20    0.4771    0.0740
      4.30    0.4852    0.0747
      4.40    0.4933    0.0753
      4.50    0.5012    0.0760
      4.60    0.5091    0.0766
      4.70    0.5168    0.0773
      4.80    0.5245    0.0780
      4.90    0.5320    0.0787
      5.00    0.5395    0.0794
      5.10    0.5469    0.0801
      5.20    0.5542    0.0808
      5.30    0.5614    0.0815
      5.40    0.5686    0.0823
      5.50    0.5756    0.0830
      5.60    0.5826    0.0837
      5.70    0.5896    0.0845
      5.80    0.5964    0.0852
      5.90    0.6032    0.0860
      6.00    0.6099    0.0868
      6.10    0.6166    0.0875
      6.20    0.6232    0.0883
      6.30    0.6297    0.0891
      6.40    0.6362    0.0899
      6.50    0.6426    0.0907
      6.60    0.6490    0.0915
      6.70    0.6553    0.0923
      6.80    0.6615    0.0931
      6.90    0.6678    0.0940
      7.00    0.6739    0.0948
      7.10    0.6801    0.0956
      7.20    0.6862    0.0965
      7.30    0.6922    0.0973
      7.40    0.6982    0.0982
      7.50    0.7041    0.0990
      7.60    0.7100    0.0999
      7.70    0.7159    0.1008
      7.80    0.7217    0.1017
      7.90    0.7275    0.1025
      8.00    0.7332    0.1034
      8.10    0.7389    0.1043
      8.20    0.7446    0.1052
      8.30    0.7502    0.1061
      8.40    0.7558    0.1070
      8.50    0.7614    0.1080
      8.60    0.7669    0.1089
      8.70    0.7724    0.1098
      8.80    0.7779    0.1107
      8.90    0.7834    0.1116
      9.00    0.7888    0.1126
      9.10    0.7942    0.1135
      9.20    0.7996    0.1145
      9.30    0.8050    0.1154
      9.40    0.8103    0.1164
      9.50    0.8156    0.1173
      9.60    0.8209    0.1183
      9.70    0.8261    0.1192
      9.80    0.8313    0.1202
      9.90    0.8365    0.1212
     10.00    0.8417    0.1221
     10.10    0.8468    0.1231
     10.20    0.8519    0.1241
     10.30    0.8570    0.1251
     10.40    0.8621    0.1261
     10.50    0.8672    0.1271
     10.60    0.8723    0.1280
     10.70    0.8773    0.1290
     10.80    0.8823    0.1300
     10.90    0.8874    0.1310
     11.00    0.8924    0.1320
     11.10    0.8973    0.1330
     11.20    0.9023    0.1340
     11.30    0.9072    0.1350
     11.40    0.9122    0.1360
     11.50    0.9171    0.1370
     11.60    0.9220    0.1381
     11.70    0.9268    0.1391
     11.80    0.9317    0.1401
     11.90    0.9365    0.1411
     12.00    0.9414    0.1421
     12.10    0.9462    0.1431
     12.20    0.9510    0.1442
     12.30    0.9558    0.1452
     12.40    0.9606    0.1462
     12.50    0.9653    0.1472
     12.60    0.9701    0.1482
     12.70    0.9748    0.1493
     12.80    0.9796    0.1503
     12.90    0.9843    0.1513
     13.00    0.9890    0.1523
     13.10    0.9936    0.1534
     13.20    0.9983    0.1544
     13.30    1.0029    0.1555
     13.40    1.0075    0.1565
     13.50    1.0121    0.1575
     13.60    1.0166    0.1586
     13.70    1.0212    0.1596
     13.80    1.0258    0.1607
     13.90    1.0304    0.1617
     14.00    1.0349    0.1628
     14.10    1.0395    0.1638
     14.20    1.0440    0.1649
     14.30    1.0486    0.1659
     14.40    1.0531    0.1670
     14.50    1.0576    0.1680
     14.60    1.0621    0.1691
     14.70    1.0666    0.1701
     14.80    1.0710    0.1712
     14.90    1.0755    0.1723
     15.00    1.0799    0.1733
     15.10    1.0843    0.1744
     15.20    1.0887    0.1755
     15.30    1.0930    0.1765
     15.40    1.0973    0.1776
     15.50    1.1016    0.1787
     15.60    1.1059    0.1797
     15.70    1.1101    0.1808
     15.80    1.1143    0.1819
     15.90    1.1185    0.1830
     16.00    1.1227    0.1841
     16.10    1.1269    0.1853
     16.20    1.1310    0.1864
     16.30    1.1351    0.1875
     16.40    1.1392    0.1887
     16.50    1.1433    0.1898
     16.60    1.1473    0.1910
     16.70    1.1513    0.1921
     16.80    1.1553    0.1933
     16.90    1.1592    0.1945
     17.00    1.1632    0.1957
     17.10    1.1671    0.1969
     17.20    1.1710    0.1981
     17.30    1.1749    0.1993
     17.40    1.1787    0.2005
     17.50    1.1825    0.2017
     17.60    1.1863    0.2030
     17.70    1.1901    0.2042
     17.80    1.1939    0.2055
     17.90    1.1976    0.2067
     18.00    1.2014    0.2080
     18.10    1.2051    0.2093
     18.20    1.2088    0.2105
     18.30    1.2125    0.2118
     18.40    1.2161    0.2131
     18.50    1.2198    0.2144
     18.60    1.2234    0.2157
     18.70    1.2270    0.2170
     18.80    1.2306    0.2183
     18.90    1.2342    0.2196
     19.00    1.2378    0.2209
     19.10    1.2414    0.2222
     19.20    1.2449    0.2235
     19.30    1.2485    0.2248
     19.40    1.2520    0.2262
     19.50    1.2555    0.2275
     19.70    1.2625    0.2301
     19.80    1.2660    0.2315
     19.90    1.2695    0.2328
     20.00    1.2729    0.2341
